TicketID,DateOpened,Category,ResolutionTime_Days,Status,customer_sk,year,month,day,time_sk
283077cc-32af-4bcd-9083-0701207b5d2a,2025-02-20,Network Problem,5,Open,2007,2025,2,20,285
ab2d71d9-b604-4e70-9992-62a27f0e88aa,2025-08-05,Other,6,Resolved,2011,2025,8,5,66
55ec497b-073e-49a1-9bfb-32a1d03c63e6,2025-07-19,Network Problem,1,Open,2014,2025,7,19,293
b0ada4d3-75b9-4f70-9b16-0cc3807b79b2,2025-09-06,Network Problem,4,Open,2014,2025,9,6,250
16ba9297-edc8-41a9-8609-2ff0a75fa09b,2025-04-02,Other,1,Open,2014,2025,4,2,130
b503f52e-1445-4ea0-a0c9-84491eef0cb1,2025-03-26,Network Problem,6,Resolved,2019,2025,3,26,308
130e1fc5-0526-4b22-bc60-da4ce6bfe27d,2025-02-07,Billing Issue,3,Open,2019,2025,2,7,357
094fbd63-bf6a-4193-b98b-9ed288db5f00,2024-09-23,Other,7,Open,2019,2024,9,23,221
3804659c-a84d-4d29-83b1-77629fee8f1d,2025-05-07,Service Request,10,Resolved,2024,2025,5,7,291
f4a78561-ca02-460f-98ec-8a53597f4b95,2025-08-20,Network Problem,3,Open,2025,2025,8,20,189
c8da0922-69f7-4814-aed3-9eeaf6723250,2024-12-12,Other,7,Open,2028,2024,12,12,31
e9be1385-2e0e-4c14-a377-5796232f1aed,2025-03-08,Network Problem,8,Open,2036,2025,3,8,44
2be67f96-b120-4b67-b1b0-7cdbb077cfc8,2025-03-12,Network Problem,10,Open,2036,2025,3,12,64
a4cecced-7fa1-4bc9-b2a0-4985cbf2dc2a,2024-09-15,Service Request,4,Open,2036,2024,9,15,243
bbfc370b-6af8-4746-a376-9c7075ead7e9,2025-05-02,Service Request,8,Resolved,2037,2025,5,2,55
07413267-7090-4b7e-807a-5609070b582b,2025-04-23,Service Request,8,Resolved,2037,2025,4,23,68
8fd8ab86-45e6-4815-9be3-850cca207452,2025-05-02,Billing Issue,9,Resolved,2042,2025,5,2,55
d20a281b-6975-4b07-9c64-ee7188fd38e4,2025-06-11,Other,5,Resolved,2042,2025,6,11,188
c97df6bd-f4a3-4c51-87f5-03742e915c35,2024-11-05,Service Request,2,Resolved,2043,2024,11,5,40
fca64e92-dbb9-4a89-a4ff-5a6a86417bfe,2025-03-17,Other,8,Resolved,2043,2025,3,17,226
270ceb03-3eac-4833-9ffb-c4fcc20e6cbf,2025-01-13,Other,7,Open,2045,2025,1,13,118
7b793519-0abd-4440-b90c-22ead66216e5,2025-03-01,Service Request,6,Open,2045,2025,3,1,149
75a7f893-36b4-45f7-b975-e10284104a91,2024-10-08,Network Problem,3,Resolved,2049,2024,10,8,72
0e02402b-a439-4ea0-8be8-725c0e3ee10c,2025-05-17,Other,4,Open,2057,2025,5,17,222
ef3787a4-b20a-4ae7-86fa-1a2260ecfc79,2025-03-28,Billing Issue,10,Resolved,2057,2025,3,28,179
766f4036-3012-4134-8625-d0ed9924d06a,2025-01-31,Billing Issue,9,Open,2058,2025,1,31,255
4eedac3c-787e-4ffa-91a2-58fcdaea42b5,2025-01-06,Billing Issue,5,Open,2061,2025,1,6,332
9f9889ed-72e9-41d3-88dd-b27b05030070,2024-12-10,Billing Issue,9,Open,2063,2024,12,10,205
0e3af015-62a1-4886-a967-45521d456351,2025-08-19,Other,2,Open,2064,2025,8,19,260
e3c90e39-a83b-4fae-bfba-246e3930e40e,2024-11-28,Billing Issue,5,Resolved,2064,2024,11,28,273
6835ca91-27ee-4b52-967e-c337beb6235e,2025-03-04,Billing Issue,5,Open,2064,2025,3,4,142
01319c1e-6b6c-4dd9-8657-1c77a11204c6,2024-09-29,Network Problem,10,Resolved,2069,2024,9,29,52
5dd8d879-6a40-4a14-a221-cef9322e57c6,2024-11-03,Service Request,5,Resolved,2069,2024,11,3,304
a4ad7e8d-8684-4498-a6fb-9a5bc4f6fcbb,2025-02-01,Network Problem,10,Open,2069,2025,2,1,4
83cb4530-2827-40dd-b213-f253c3e27671,2025-01-02,Network Problem,9,Resolved,2071,2025,1,2,284
eaefaf21-27e0-4cf7-9926-ac977cfcddc3,2024-10-18,Service Request,5,Resolved,2071,2024,10,18,62
485c2793-6273-4dee-b0ad-19d2ac6b0200,2024-10-08,Network Problem,5,Open,2071,2024,10,8,72
97662106-d3a2-44d1-9806-5fbf25ff759f,2025-01-23,Service Request,1,Open,2072,2025,1,23,280
6c97cd79-0e24-4a5a-860a-24145369b845,2024-09-10,Billing Issue,9,Resolved,2072,2024,9,10,18
7379a68c-9db0-4d17-a09a-66bc52fc8d6d,2025-06-17,Service Request,4,Open,2072,2025,6,17,112
b15d1cf7-6d7a-480e-b185-e99720ea619c,2025-06-16,Other,4,Open,2073,2025,6,16,56
ec3e71dc-a5a3-4e4c-b7c3-9bd69aa46efd,2025-05-25,Service Request,8,Open,2073,2025,5,25,342
02417ab7-05d8-4a16-b258-9c93f263a830,2025-08-17,Billing Issue,8,Open,2074,2025,8,17,213
893b2337-f54e-4b7a-8754-a0ec1fa64872,2024-11-22,Billing Issue,2,Open,2078,2024,11,22,316
52cf5462-1929-4a2b-bb83-794e38605531,2025-09-01,Network Problem,8,Open,2078,2025,9,1,174
9a2b850d-8cc0-4d7c-9da9-ec3d42abc380,2025-07-24,Billing Issue,1,Resolved,2078,2025,7,24,313
06315029-0a73-4c08-8873-13a7c2241a0a,2025-08-10,Other,1,Open,2085,2025,8,10,193
a04bd300-25b9-49fc-9a5d-175a7be7c61d,2025-04-28,Billing Issue,9,Open,2085,2025,4,28,110
4c815287-da0a-4a27-ae10-a526b464a9ce,2025-02-13,Other,10,Resolved,2085,2025,2,13,14
0cdbc2ba-be78-45a0-aa23-cd848cff0e16,2024-11-17,Service Request,5,Open,2086,2024,11,17,202
adc08015-aaf3-4436-9bd7-2e9794f7a1ab,2025-06-08,Billing Issue,7,Open,2086,2025,6,8,3
829cc58a-0f3f-4465-832e-bf1eed36e748,2025-07-10,Network Problem,5,Resolved,2086,2025,7,10,218
9c52a3f0-d73e-42db-acdb-4689e10f01c6,2025-05-27,Network Problem,4,Resolved,2087,2025,5,27,69
97a4949d-7276-4176-b73e-dbe899283f70,2025-02-04,Other,9,Resolved,2091,2025,2,4,144
f2dec2b2-ed0d-42f3-afc5-2eff965c16f3,2025-02-02,Billing Issue,10,Open,2091,2025,2,2,337
a2d6b994-f7e8-4a61-9fd8-f7fdd385c06d,2025-09-08,Billing Issue,8,Open,2091,2025,9,8,287
f8f273c3-46c7-40a8-955a-a679be91ea34,2025-02-15,Network Problem,6,Open,2097,2025,2,15,8
1cee952e-5ed2-4075-b4c8-f33ac5dc4d61,2025-01-04,Billing Issue,2,Resolved,2097,2025,1,4,336
c34c6482-fa7f-44a8-ad62-0da6d333e96d,2025-08-30,Service Request,6,Open,2100,2025,8,30,170
f418b53d-17e4-4e02-937b-9b5ec95220b7,2025-01-27,Other,3,Resolved,2100,2025,1,27,270
b3ee96a2-5c87-49c0-8fd7-1f906cee4b36,2024-09-08,Service Request,6,Open,2100,2024,9,8,90
a4fb5a7e-ac8c-454e-94be-418026260e7c,2025-07-29,Network Problem,4,Open,2107,2025,7,29,25
5549806a-8c9f-4ae4-9102-5edf5fe1292f,2025-03-13,Billing Issue,2,Open,2107,2025,3,13,67
6f926ab3-1a57-437d-99dd-2e18ecc59776,2025-08-11,Billing Issue,10,Resolved,2117,2025,8,11,281
9ab5e614-f6e2-42a0-81cf-7eae6257ea85,2024-11-08,Service Request,6,Open,2117,2024,11,8,146
440973d4-0b9f-4f20-b08f-172e7a12ed89,2024-09-26,Service Request,4,Resolved,2117,2024,9,26,217
34b8db98-53eb-4ae9-be1d-c90f9f865944,2025-03-04,Network Problem,5,Open,2119,2025,3,4,142
5dde13db-bc34-4fe7-a347-eadc9212eb9c,2025-03-15,Billing Issue,8,Resolved,2119,2025,3,15,242
f8b78625-48dd-4c34-81d8-2390d7dfbe7d,2025-08-03,Service Request,10,Open,2119,2025,8,3,120
4ea10336-283f-488f-89a5-e094f7a60e23,2025-07-01,Other,10,Open,2122,2025,7,1,154
acd00b18-29d3-4ea9-aac2-2f9069404a59,2025-07-18,Service Request,3,Open,2122,2025,7,18,34
1c911717-d86c-4961-8519-6e5ba4e5c310,2025-06-27,Network Problem,1,Resolved,2122,2025,6,27,245
370dbe1f-c04a-4598-a08e-7d303589b9e1,2024-11-15,Service Request,4,Open,2124,2024,11,15,48
87f0d3b5-b988-49eb-82f5-17c1f48e4498,2024-12-09,Network Problem,8,Resolved,2128,2024,12,9,49
63fafd6d-b58b-4277-8716-4c5147163404,2024-12-21,Other,2,Resolved,2130,2024,12,21,209
2d7ec521-c36e-4c16-95a2-40106583569a,2025-03-26,Service Request,3,Resolved,2130,2025,3,26,308
a43ffba4-15f5-40d4-9d6b-200515a17244,2025-05-24,Billing Issue,8,Resolved,2134,2025,5,24,80
bd095180-f73a-4730-bcb6-c8c4dc2b5dad,2024-09-29,Service Request,1,Resolved,2134,2024,9,29,52
cd3390fd-0caa-48f5-aad9-b979aea90430,2025-06-09,Network Problem,7,Resolved,2135,2025,6,9,233
54187b24-3032-4d34-972b-1a3e6360c33f,2025-01-23,Network Problem,2,Resolved,2135,2025,1,23,280
961819e2-7680-4d7f-b01a-9d9263da2b5a,2025-06-21,Network Problem,7,Resolved,2135,2025,6,21,360
cc204d5c-b91c-4177-b8ed-13011718fe24,2025-01-11,Other,8,Open,2136,2025,1,11,333
8b81fe8c-b84f-4cb8-b377-bc2c298acad6,2025-02-09,Other,7,Resolved,2136,2025,2,9,95
423a1721-a6bc-4fdb-bd2c-a5dbebd1d88c,2025-08-13,Network Problem,6,Resolved,2143,2025,8,13,43
2ac9f3bb-7cf8-4063-be69-dfc4a0222ee7,2024-12-31,Billing Issue,1,Open,2143,2024,12,31,134
56b9bcd6-2c92-49dd-8684-c80d941c58bf,2025-08-03,Network Problem,4,Open,2143,2025,8,3,120
a10b7fb6-5b06-41b1-9b30-315f0d95b429,2025-03-04,Billing Issue,9,Open,2146,2025,3,4,142
56172b43-bc58-42f2-8da4-b77d25b3888b,2024-09-20,Billing Issue,8,Resolved,2152,2024,9,20,228
4a2ec5ab-0079-4df6-b781-52c779372f60,2025-01-21,Billing Issue,4,Open,2152,2025,1,21,327
459695ef-bdb9-445b-947b-be27c8928781,2024-10-26,Network Problem,8,Resolved,2158,2024,10,26,286
ba4ee80b-f4af-4fd1-aa4c-05fe8ee5ee2b,2024-12-07,Billing Issue,6,Open,2158,2024,12,7,83
dc889b73-3581-41bc-9337-4c8f204a3949,2025-08-19,Service Request,5,Open,2161,2025,8,19,260
1a4c30e0-5011-46a5-9705-935c91326b7e,2025-09-06,Other,10,Open,2161,2025,9,6,250
61a903b9-8b84-416d-a31d-38a75f836669,2025-06-23,Billing Issue,5,Open,2162,2025,6,23,160
6b0eacb4-880e-4fd7-995f-9d979287674e,2025-03-26,Other,8,Resolved,2162,2025,3,26,308
5b6222e6-2042-4b58-9876-7a03cc9cee80,2024-09-28,Billing Issue,10,Resolved,2162,2024,9,28,200
586b9e6e-34e3-4628-ace9-e95fba57ca8b,2025-03-12,Other,4,Resolved,2167,2025,3,12,64
70ba2338-dc63-4324-b173-c236ed46f873,2025-02-04,Other,10,Resolved,2167,2025,2,4,144
43b419b5-3b8c-4d99-8789-d12a5128413c,2025-04-07,Network Problem,7,Open,2167,2025,4,7,81
fb1c47da-c341-4adb-8754-3185ce2b6830,2025-02-03,Billing Issue,9,Open,2173,2025,2,3,58
74b8525c-64f9-4984-8c1b-5d6657783a44,2025-07-24,Other,2,Open,2175,2025,7,24,313
5fc4e3c8-2ee4-4c55-8de7-7a25c2dd3a43,2025-07-10,Service Request,8,Resolved,2179,2025,7,10,218
79c4bbc2-f8b9-47e3-956f-ae66377656f9,2024-12-20,Network Problem,2,Open,2186,2024,12,20,162
e6dd3a85-0d61-4145-a987-da331f695ee2,2025-07-16,Billing Issue,7,Open,2186,2025,7,16,317
b3e49d7e-838a-48b4-b365-48f94c5be107,2024-12-15,Other,9,Resolved,2188,2024,12,15,271
1ce9ffa7-4489-49ce-9632-c8deb3f0305b,2024-11-26,Billing Issue,1,Open,2188,2024,11,26,180
808d89ff-1253-429c-b836-78f093f888f7,2024-09-08,Network Problem,3,Resolved,2188,2024,9,8,90
1c8314d4-09e1-4a9a-9186-4a6efa7a2da9,2025-01-18,Billing Issue,4,Resolved,2189,2025,1,18,50
a3e2e433-b8a6-4c90-9179-892eb6174e55,2025-02-28,Other,7,Open,2190,2025,2,28,46
acad3f91-a07c-48d2-b868-50f8979c5d4e,2024-11-30,Service Request,4,Resolved,2190,2024,11,30,100
b91a1f73-24d6-43a3-812b-a8356014b7f5,2025-07-01,Billing Issue,1,Resolved,2190,2025,7,1,154
c38380e6-fff9-4e2f-8e38-e62a123b2ae3,2024-09-17,Network Problem,1,Open,2197,2024,9,17,331
771a9633-6e58-4bc2-af76-c69c93304656,2025-03-03,Other,8,Resolved,2197,2025,3,3,37
1e54afbb-6a10-4d97-b9ae-a921e2fe2bf3,2025-09-04,Other,1,Resolved,2202,2025,9,4,36
cd37354c-bbdd-44d6-b796-313867785ce7,2024-12-23,Billing Issue,5,Open,2202,2024,12,23,341
a8ad4c26-7c2c-4dbc-83e8-840f3050c1d1,2024-09-20,Network Problem,6,Resolved,2202,2024,9,20,228
fcfa5eaf-f801-4ec6-9fcc-7b32f874b849,2025-02-10,Billing Issue,3,Resolved,2203,2025,2,10,42
309cd347-f2ba-45e3-a17d-be7ec7ed8090,2025-07-11,Network Problem,1,Open,2209,2025,7,11,177
252d7807-5d4e-4f84-9f5d-78bd79b721a6,2024-09-09,Service Request,1,Open,2217,2024,9,9,163
8eef63cb-1b72-49da-b800-0e1dba152d74,2025-06-25,Billing Issue,8,Resolved,2220,2025,6,25,297
ab81b18b-5743-4184-a71f-eeda161b398d,2025-04-23,Network Problem,7,Resolved,2220,2025,4,23,68
6761e3fe-070e-4929-92fd-d3af9c2c812f,2025-02-10,Network Problem,2,Open,2220,2025,2,10,42
0ae841fd-9337-4735-91a2-12804b2c96d8,2025-02-19,Billing Issue,3,Resolved,2227,2025,2,19,348
2eacf1a8-c616-4ce0-9c0d-8a093f7e0a99,2025-06-18,Other,1,Open,2229,2025,6,18,351
03edaf11-8b1a-411b-84f3-ccc96ea27073,2024-10-23,Network Problem,2,Open,2229,2024,10,23,265
a39692ce-4cc8-49d7-a36f-6788fa9771ec,2025-02-14,Network Problem,3,Resolved,2232,2025,2,14,315
83fd7b28-eeae-47bf-b6ea-c5b6d0cb3433,2025-02-08,Other,4,Open,2232,2025,2,8,117
e8568007-6567-44c6-a26b-24b103e6ba13,2024-12-17,Other,1,Open,2232,2024,12,17,215
568e3df4-486f-42f7-8994-d7a49319ae2c,2025-06-04,Billing Issue,6,Open,2239,2025,6,4,258
9a26f5da-d00c-4fc4-a8a9-c127cb1cf337,2025-05-19,Service Request,7,Resolved,2239,2025,5,19,254
9a1b83ad-d179-4c2e-b510-eb1ed273b94b,2025-01-11,Other,6,Open,2239,2025,1,11,333
1854a2cd-241f-4511-ae65-eba88dc53f7e,2025-01-22,Service Request,10,Open,2245,2025,1,22,201
ee1abf53-47cf-4a89-a427-554a92b9ad62,2025-03-09,Service Request,2,Resolved,2250,2025,3,9,252
b50d5793-9171-4e8e-a048-1cc3d6191458,2025-09-04,Billing Issue,5,Open,2254,2025,9,4,36
6141c0ba-16eb-45c9-990b-510fd1568564,2024-10-24,Other,5,Open,2254,2024,10,24,5
c1195368-47d3-4102-aa22-90fc2835e75f,2024-11-26,Billing Issue,2,Resolved,2254,2024,11,26,180
046b8122-f1ac-463d-9cad-ad133c22f5f1,2024-09-26,Network Problem,7,Open,2255,2024,9,26,217
69ba4127-34b4-432a-8098-99b8ee377626,2024-09-22,Service Request,2,Resolved,2255,2024,9,22,57
46121637-87b5-4cfe-ba4d-0e43aa5a4b14,2025-08-16,Other,2,Resolved,2256,2025,8,16,20
df545431-8c6f-496f-965d-593c92ab1d19,2025-01-14,Service Request,5,Resolved,2256,2025,1,14,41
e17da5d1-70db-4247-95c3-efcd131d5146,2025-02-20,Network Problem,5,Resolved,2256,2025,2,20,285
5505e737-5d14-4691-95bb-4666686b9317,2025-06-23,Service Request,9,Open,2259,2025,6,23,160
876c2c57-5d1a-48ef-8a61-37aed002ca22,2025-07-04,Network Problem,10,Open,2259,2025,7,4,294
8c439529-b63b-4cba-800f-19126c91ddbb,2025-01-26,Service Request,9,Open,2265,2025,1,26,137
d9a9ded3-971b-4c4a-b4c5-63d8f3261006,2024-09-20,Network Problem,7,Open,2265,2024,9,20,228
746aabcc-58f5-4129-ada1-3918681963d3,2025-08-17,Network Problem,6,Open,2265,2025,8,17,213
da38f711-1516-4814-9578-c2575464e12b,2024-10-26,Other,2,Open,2269,2024,10,26,286
265364df-b933-4343-9473-46850bfe40c1,2024-09-08,Other,4,Resolved,2269,2024,9,8,90
64bb8902-375e-4d83-a178-fcb8ad949c04,2025-02-23,Other,9,Resolved,2269,2025,2,23,45
39ce1d96-745f-4d12-b782-6217358b48ad,2024-11-23,Service Request,3,Resolved,2271,2024,11,23,11
d36a0ffe-1033-4e6b-8651-26c3903cd01a,2025-07-28,Other,9,Open,2271,2025,7,28,283
52841598-e58f-4844-960f-d31062368328,2024-12-19,Billing Issue,10,Resolved,2271,2024,12,19,358
6a4bd997-490e-4d51-a3dc-308dd5cc5e7f,2025-07-24,Network Problem,7,Resolved,2272,2025,7,24,313
5ba9f74f-9d41-409b-a14f-227ba3402ea3,2024-12-27,Billing Issue,3,Open,2272,2024,12,27,199
49747dcc-a3b6-40c7-9f1d-a58d80e5e049,2025-08-02,Billing Issue,3,Open,2273,2025,8,2,113
226b2430-736c-4d24-a57a-160f0ef2527e,2024-09-15,Billing Issue,5,Open,2275,2024,9,15,243
df567b64-e595-435b-814c-e60e51c7a804,2025-02-12,Service Request,9,Open,2275,2025,2,12,29
48d42e45-e210-4d4e-8f8b-5ad1a4e9b6bd,2025-06-15,Service Request,3,Open,2276,2025,6,15,241
b81dac5a-20da-4856-89c3-16fcba23efdb,2025-01-07,Network Problem,4,Open,2276,2025,1,7,301
1406e546-07b2-4b1a-ab21-3066f271ab49,2025-06-15,Billing Issue,1,Resolved,2276,2025,6,15,241
f28ed59c-8e6e-4be3-9af8-818a66f62702,2025-05-28,Billing Issue,9,Open,2277,2025,5,28,345
da63fcb0-3766-4b90-a570-0ad02053d21a,2025-01-20,Other,5,Resolved,2277,2025,1,20,181
854c2253-6d47-4ad3-885d-f4583db7d467,2024-11-17,Other,2,Resolved,2279,2024,11,17,202
c15eca23-9be4-440f-be64-ec415bd70b2f,2025-04-20,Billing Issue,9,Resolved,2279,2025,4,20,104
ec186bf0-332b-4b38-b0e8-aa57fd059d76,2024-11-06,Other,2,Open,2280,2024,11,6,54
27c0dae6-a02c-4ef0-a80a-a1eba8cd3d8f,2024-10-05,Network Problem,9,Resolved,2280,2024,10,5,276
35728352-3391-4766-8875-6b999175045a,2025-07-30,Network Problem,8,Open,2280,2025,7,30,127
e2c18e36-e7bd-429e-ab8f-8bd0838bb351,2025-03-05,Service Request,8,Resolved,2286,2025,3,5,277
35139ed6-175d-4ce0-8a9e-c15b264865e6,2025-02-07,Other,2,Open,2286,2025,2,7,357
dccc3f57-00a2-4552-b3bc-7a931fb91b19,2025-06-07,Other,2,Resolved,2287,2025,6,7,261
ade7aa32-0e94-44e2-8953-bfae03b67aa3,2025-08-05,Billing Issue,4,Resolved,2287,2025,8,5,66
3a51d339-5f53-4652-b9b4-f1033542f9c7,2025-08-22,Other,3,Resolved,2287,2025,8,22,194
63525de8-6c2f-4aac-8678-9365139e13d9,2025-01-09,Network Problem,1,Open,2288,2025,1,9,27
2098e7fe-0da3-48c0-b4c3-11cfa6ed5ff1,2025-08-30,Network Problem,3,Open,2288,2025,8,30,170
858e1de3-739d-4080-864f-d1a26bd32715,2025-06-16,Other,7,Resolved,2289,2025,6,16,56
5b4b06b7-db39-4c17-a9e4-574350135754,2025-07-27,Service Request,10,Resolved,2289,2025,7,27,246
a054b6ca-d11e-4a53-9650-a2c2e759a206,2025-08-26,Network Problem,5,Resolved,2290,2025,8,26,143
0dba6935-1f84-4d61-a983-1b9093bd5bb3,2024-10-01,Billing Issue,10,Open,2294,2024,10,1,92
6315ff63-96cb-4b7c-91b1-60d7bce7b64e,2025-04-12,Network Problem,5,Open,2294,2025,4,12,116
ab12d5fa-cc4d-4bda-a730-af3ea2fe350b,2025-02-10,Service Request,3,Open,2294,2025,2,10,42
87857e0f-53a3-48f1-877f-11ab1f01fc99,2025-05-12,Billing Issue,5,Open,2299,2025,5,12,76
b40b5153-17a5-4c31-9779-4c1516cc3f16,2025-06-29,Billing Issue,9,Resolved,2301,2025,6,29,2
bb753cfd-43bc-45ce-951e-d1adbe770c1a,2025-05-14,Network Problem,6,Resolved,2301,2025,5,14,223
a269017c-7dab-4364-b350-ef5cf583d5ea,2025-03-12,Network Problem,8,Open,2301,2025,3,12,64
17e42788-eca0-48cc-af0b-fb3c6f771c57,2025-02-13,Network Problem,7,Open,2305,2025,2,13,14
e861759f-afcb-49da-a534-ba935b4bbf56,2025-04-30,Other,7,Resolved,2305,2025,4,30,310
1b1c67e2-43df-42a4-813e-6cc76fd8c661,2025-02-04,Network Problem,7,Open,2307,2025,2,4,144
65ea6373-6d32-42be-a824-5436df0a017d,2025-08-18,Network Problem,7,Resolved,2309,2025,8,18,79
cfbd59d3-d4bb-4787-a0c7-e5f14e872410,2025-05-12,Other,9,Resolved,2309,2025,5,12,76
a5e8ee56-6569-4596-a262-1483904ec756,2025-05-11,Network Problem,3,Open,2310,2025,5,11,190
84a52845-2cf4-4b8b-9919-b6ec5a2871f9,2025-04-28,Billing Issue,1,Open,2310,2025,4,28,110
1160180f-2259-47d0-8cf9-3e4e62b06d8e,2025-08-27,Network Problem,1,Resolved,2316,2025,8,27,263
65559a15-9fdb-4bf7-bd2f-8cdc719e587e,2025-07-23,Other,5,Open,2319,2025,7,23,259
c8a4daef-aaef-419d-9ab7-ef88ad6e609f,2025-06-15,Service Request,5,Resolved,2319,2025,6,15,241
2f7bf887-56fd-4e42-abb9-686439ee4b99,2025-04-15,Other,1,Resolved,2320,2025,4,15,346
88c1a036-a7ae-47f3-a4ef-d79f0e55134e,2025-06-19,Other,3,Resolved,2320,2025,6,19,240
1315f8a0-a46f-4cbf-8ce2-a248d244ee13,2025-05-07,Service Request,7,Resolved,2320,2025,5,7,291
1f222462-a52b-456d-92e6-33c017af8775,2024-09-18,Network Problem,10,Resolved,2322,2024,9,18,1
6f5129e0-786b-4497-b4f6-0eaf845afe8b,2024-11-02,Service Request,3,Resolved,2326,2024,11,2,6
f8bea45e-1280-4c5e-be40-25340e9403a6,2025-07-03,Network Problem,3,Open,2326,2025,7,3,244
8efe9b59-b6de-478d-9e88-3fa87c08093f,2024-10-31,Service Request,10,Open,2329,2024,10,31,178
1990dad7-a853-4f22-8ed7-8b14ca2f06e6,2025-08-12,Billing Issue,7,Resolved,2329,2025,8,12,363
c24f2bb9-9c5b-4205-9e99-f5692abbb9ee,2025-05-07,Network Problem,5,Resolved,2329,2025,5,7,291
d0d6eb97-2549-438a-af49-dda50c337184,2025-03-22,Network Problem,10,Open,2330,2025,3,22,296
c845990e-0eef-43c5-84b9-9e71ab752120,2024-09-20,Billing Issue,9,Resolved,2330,2024,9,20,228
19a93f28-c707-411b-92fe-253840e368a5,2025-04-03,Network Problem,5,Open,2334,2025,4,3,220
0d105917-1a2a-4e48-b185-3db989099c29,2025-05-24,Billing Issue,8,Open,2337,2025,5,24,80
c397419e-e279-48aa-912f-357f3a83b475,2025-07-25,Network Problem,1,Open,2337,2025,7,25,362
537b38d5-65c3-4471-ba21-852d8f6ef978,2025-02-04,Other,2,Open,2337,2025,2,4,144
1433750a-ee3a-4f2d-af24-cf3955cc157d,2025-06-17,Network Problem,9,Resolved,2338,2025,6,17,112
16f094a8-d20b-4050-8831-cde6bad69270,2025-06-08,Service Request,7,Open,2339,2025,6,8,3
b7ee562d-aefb-45d5-a486-3b3183c322c8,2025-05-03,Other,9,Resolved,2340,2025,5,3,147
a0d97a53-4cad-490e-ad52-122f71d576fc,2024-10-17,Billing Issue,3,Open,2340,2024,10,17,173
7a6efacf-67fe-4a0e-b5b9-dbd8be2d9809,2025-08-06,Service Request,1,Resolved,2340,2025,8,6,349
1fbce1bc-2adb-44fa-b315-9753b6324b25,2025-03-17,Service Request,3,Open,2341,2025,3,17,226
604c0cda-a692-4a7c-aadb-11d73409d269,2025-04-09,Network Problem,6,Resolved,2344,2025,4,9,311
cd8518a7-5d80-4d35-9765-9b749837b11f,2025-05-07,Service Request,3,Resolved,2346,2025,5,7,291
a280e169-fb53-4c7d-b3be-5e267307b116,2025-01-15,Other,3,Open,2346,2025,1,15,365
ce923034-1a11-4f63-a4e8-cd3add8cf170,2025-09-07,Service Request,7,Open,2346,2025,9,7,61
297fb095-04c3-4a6e-b8de-03742e17d83d,2025-09-05,Billing Issue,5,Open,2348,2025,9,5,129
d795d828-872b-422b-856a-70d164c2fbfa,2024-11-02,Other,4,Resolved,2348,2024,11,2,6
893d5054-ba82-45bf-b275-257552d62c6d,2024-12-26,Billing Issue,7,Open,2351,2024,12,26,73
a9ef295b-b56b-468d-8cc8-797d2df714b6,2024-10-05,Billing Issue,5,Resolved,2353,2024,10,5,276
46d0bb9c-5a1d-4071-8da1-df43a6b64274,2025-05-22,Network Problem,6,Open,2353,2025,5,22,132
ec0b132a-e2ae-4cfb-8c4c-8323be8318af,2025-04-22,Network Problem,6,Open,2353,2025,4,22,176
a855d7ae-1b21-4852-a177-155a5af11a42,2025-02-12,Service Request,10,Resolved,2359,2025,2,12,29
cbdd51ed-a480-437f-970b-4fde693129b1,2025-08-25,Billing Issue,6,Resolved,2359,2025,8,25,119
db93ad8f-6ad4-4058-bec9-548c5f9140b3,2025-03-03,Network Problem,6,Open,2365,2025,3,3,37
f39e4524-5e9e-44f7-84e4-d5216eff20af,2024-11-09,Network Problem,4,Resolved,2365,2024,11,9,107
3824e04e-0d51-4ad6-9326-0fbd21172b15,2025-06-08,Billing Issue,1,Resolved,2367,2025,6,8,3
e2f54b08-5edc-4cdc-92b4-ceef42e1de29,2024-11-12,Service Request,3,Resolved,2371,2024,11,12,353
443e13e3-6069-4955-a383-30c98fc79948,2024-10-21,Network Problem,6,Resolved,2371,2024,10,21,326
0b5d30fc-c0eb-4288-b673-bf17226b78b0,2025-08-27,Service Request,2,Resolved,2371,2025,8,27,263
838c3bea-02a1-4a8e-9f44-c8a368907846,2025-06-30,Service Request,5,Open,2375,2025,6,30,330
823ac5eb-4d77-4024-9bfd-4b63c916f498,2025-03-13,Other,6,Resolved,2375,2025,3,13,67
99b4039c-d51c-4081-916c-bebe4cf0d81d,2024-11-25,Billing Issue,2,Open,2375,2024,11,25,7
66f7e7e7-44d1-442a-a062-dba8162f80f8,2025-06-06,Network Problem,1,Resolved,2381,2025,6,6,306
42a9b72e-a016-4b1c-b3c9-60ac12dff572,2024-11-05,Service Request,5,Resolved,2382,2024,11,5,40
2a85f010-1c8b-4e78-a15f-1694bb1b3163,2025-06-14,Billing Issue,6,Resolved,2382,2025,6,14,309
30d9a36b-c04d-44b7-894f-d29e88f607ef,2025-07-26,Service Request,1,Resolved,2393,2025,7,26,318
fb0d0f1e-e949-482d-806d-48ea4376d647,2024-12-23,Network Problem,6,Open,2393,2024,12,23,341
9caf41e5-5881-4466-a350-84cf7f52c8ec,2025-05-18,Service Request,10,Open,2397,2025,5,18,166
b35fb08a-1ba0-42ee-af43-89e7d4a31e1f,2024-10-17,Other,10,Resolved,2397,2024,10,17,173
