PaymentID,CustomerID,date,AmountDue,AmountPaid,PaymentStatus,DelayDays,customer_sk,year,month,day,time_sk
f056917b-b86f-4478-87bb-bc8b0b9a34d8,0278-YXOOG,2024-10-31,70.0,0.0,Late,10,1506,2024,10,31,178
77bb3401-b86c-4963-a6fc-d156142ec1bf,0278-YXOOG,2025-06-09,35.0,35.0,Paid,0,1506,2025,6,9,233
04e386ef-e4bc-409d-8b92-83c3d1970bd6,0278-YXOOG,2024-09-25,20.0,0.0,Late,5,1506,2024,9,25,93
7c0946dc-7f6a-4f3a-a34c-a590c4c26853,0278-YXOOG,2025-08-21,35.0,0.0,Late,10,1506,2025,8,21,206
6e037f0f-404a-4047-9306-eda98042c51d,0278-YXOOG,2024-12-04,100.0,0.0,Late,5,1506,2024,12,4,321
3f03fe19-a838-4d48-b6bc-11921c4430db,0278-YXOOG,2024-10-15,50.0,0.0,Late,10,1506,2024,10,15,155
968390f1-07ec-476d-833d-5a29e7db01fa,0278-YXOOG,2024-09-12,20.0,20.0,Paid,0,1506,2024,9,12,75
a3173f61-1502-4b64-a0b8-64bccc21668f,0278-YXOOG,2024-11-03,50.0,0.0,Late,10,1506,2024,11,3,304
3fef17b0-7500-435c-be7f-1c670c7b5eed,0278-YXOOG,2025-08-17,35.0,0.0,Late,15,1506,2025,8,17,213
d1d7ec47-17dd-473b-a2f1-0c8ff35e18be,0278-YXOOG,2025-01-25,100.0,0.0,Late,15,1506,2025,1,25,339
5eaa6395-b37e-4a73-936f-dd7b86669c15,2987-BJXIK,2025-04-28,20.0,0.0,Late,10,1507,2025,4,28,110
e50aed72-d4a0-4dfe-835a-3f24be04be9c,2987-BJXIK,2025-08-16,100.0,0.0,Late,5,1507,2025,8,16,20
257a3505-ec28-4eb3-a4e4-7643870494ee,2987-BJXIK,2025-08-21,70.0,70.0,Paid,0,1507,2025,8,21,206
d21ef313-522a-4427-946d-6c9fffa0a306,2987-BJXIK,2024-11-21,50.0,0.0,Late,5,1507,2024,11,21,224
d31e3ee0-909f-4a50-b12b-db9b52b25b1c,2987-BJXIK,2025-04-14,70.0,70.0,Paid,0,1507,2025,4,14,352
46de0103-af04-4f09-b02b-5127971d5312,2987-BJXIK,2024-10-02,70.0,0.0,Late,15,1507,2024,10,2,12
8c91cf05-d13f-43e3-bf26-4c334855eb1d,2987-BJXIK,2025-02-19,35.0,0.0,Late,15,1507,2025,2,19,348
9269d6ee-f19f-4393-a979-205ca318ae91,9526-JAWYF,2025-09-04,100.0,0.0,Late,15,1508,2025,9,4,36
af42a407-2380-4ece-9e95-1f63c84a5376,9526-JAWYF,2025-03-06,20.0,0.0,Late,5,1508,2025,3,6,151
38c1a5c6-cd93-4c85-8c19-f61c74462c7b,9526-JAWYF,2025-04-23,35.0,35.0,Paid,0,1508,2025,4,23,68
ea0e4994-6303-41f6-b97f-79cbe733653e,9526-JAWYF,2025-04-24,70.0,0.0,Late,15,1508,2025,4,24,272
84920fc2-6cee-4234-8464-78ee0c5a0c3c,9526-JAWYF,2024-10-27,100.0,100.0,Paid,0,1508,2024,10,27,234
51568893-41f2-4dc6-b4d8-19e149523710,9526-JAWYF,2025-06-11,20.0,20.0,Paid,0,1508,2025,6,11,188
b9a9b8cb-e2f8-4c88-ae3c-50856973b91c,9526-JAWYF,2024-12-04,70.0,0.0,Late,5,1508,2024,12,4,321
020c2db7-0cff-4d73-ac72-ceff1b09dcee,9526-JAWYF,2025-03-20,20.0,20.0,Paid,0,1508,2025,3,20,257
7ec0ae93-5832-48d2-9dab-f3d87594606a,9526-JAWYF,2025-05-04,70.0,70.0,Paid,0,1508,2025,5,4,128
71c0121b-2338-413d-bb11-109bff3db4a4,9526-JAWYF,2025-08-17,100.0,0.0,Late,5,1508,2025,8,17,213
7c6e7b30-149b-4be8-a821-87f46d461d20,9526-JAWYF,2025-09-08,20.0,20.0,Paid,0,1508,2025,9,8,287
95cab3df-92c7-403a-b232-ee7b8016fc93,7647-GYYKX,2025-03-16,50.0,0.0,Late,15,1509,2025,3,16,22
60d8fc95-7b04-4e68-9414-bc9493fae849,7647-GYYKX,2025-01-28,20.0,0.0,Late,10,1509,2025,1,28,59
9dd6c508-8a63-4bdf-a50b-d2860251b055,7647-GYYKX,2025-07-29,50.0,0.0,Late,15,1509,2025,7,29,25
bd9cf512-5ebe-4ba8-8b57-475252466c55,7647-GYYKX,2025-04-25,100.0,0.0,Late,10,1509,2025,4,25,161
b6a09551-401d-4d94-ac14-d94a6e2478fa,7647-GYYKX,2024-10-30,20.0,0.0,Late,10,1509,2024,10,30,288
ff9ae7b5-d4b0-4008-b527-88b6c50393a5,7647-GYYKX,2025-06-02,70.0,0.0,Late,15,1509,2025,6,2,172
32ea61f0-aa03-4fd8-9ed8-d64595965e29,7647-GYYKX,2025-08-03,35.0,35.0,Paid,0,1509,2025,8,3,120
5b4a77ce-3422-4123-bc31-95c23c7f53bc,7647-GYYKX,2025-05-19,50.0,0.0,Late,10,1509,2025,5,19,254
bbb878a7-2f52-49cc-90b2-864b19d8ad19,7647-GYYKX,2025-05-16,20.0,0.0,Late,10,1509,2025,5,16,121
9ecf1afa-8af9-4257-957b-5ea81a38939f,5774-QPLTF,2025-03-29,35.0,35.0,Paid,0,1510,2025,3,29,343
1541b351-ef8b-445e-8486-218583b6f192,5774-QPLTF,2024-12-13,35.0,0.0,Late,5,1510,2024,12,13,300
edccd917-c8cd-4085-89e0-d7e7a87a98b3,5774-QPLTF,2025-05-24,100.0,0.0,Late,10,1510,2025,5,24,80
e86d5852-c2a3-4a64-ad3c-028591c99f09,5774-QPLTF,2025-05-23,50.0,0.0,Late,10,1510,2025,5,23,106
90dfbf14-f0fa-49e7-b427-519a6eb17993,5774-QPLTF,2025-04-25,70.0,70.0,Paid,0,1510,2025,4,25,161
b441a75c-76ae-4b5a-baed-30b5771e41b7,5774-QPLTF,2025-08-13,20.0,20.0,Paid,0,1510,2025,8,13,43
5996ffcf-76c2-4d09-a722-70007f2ca94e,5774-QPLTF,2024-12-13,20.0,20.0,Paid,0,1510,2024,12,13,300
7cfff4b6-9665-4ba5-9c4d-3bdbb316eb2c,9251-AWQGT,2025-06-12,50.0,50.0,Paid,0,1511,2025,6,12,290
2282927e-d025-45bb-a87d-bf9f7d6ebea3,9251-AWQGT,2025-04-01,50.0,0.0,Late,10,1511,2025,4,1,256
48352e03-0851-46cc-b2b1-db6ed3288fba,9251-AWQGT,2025-03-05,20.0,20.0,Paid,0,1511,2025,3,5,277
36bb49f0-f161-420e-a10d-77af4df2f8da,9251-AWQGT,2025-02-05,100.0,0.0,Late,10,1511,2025,2,5,13
b791193c-2133-4152-bb2a-c1c9440c7fab,9251-AWQGT,2025-05-02,35.0,35.0,Paid,0,1511,2025,5,2,55
efd20b77-98bd-4d2e-ab2c-dd188ea02a30,9251-AWQGT,2025-04-30,20.0,20.0,Paid,0,1511,2025,4,30,310
6ea20ce6-84af-4b50-8b30-261fe08318c7,9251-AWQGT,2025-06-27,100.0,0.0,Late,5,1511,2025,6,27,245
121605fb-1ef7-4435-b9c7-afc64d648d5b,9251-AWQGT,2025-06-22,100.0,100.0,Paid,0,1511,2025,6,22,204
de873ebb-85c8-428d-85de-b556d3e9d9ad,9251-AWQGT,2025-08-16,35.0,35.0,Paid,0,1511,2025,8,16,20
54770707-15bb-44ba-94fd-ba25b56b9b67,9537-JALFH,2025-05-10,50.0,0.0,Late,5,1512,2025,5,10,247
93821514-800f-4b57-8820-a7cb86bd0a4f,9537-JALFH,2025-06-02,35.0,0.0,Late,5,1512,2025,6,2,172
54fce41a-da7c-4fdc-ac58-718913b61bec,9537-JALFH,2024-10-26,100.0,0.0,Late,5,1512,2024,10,26,286
f18c3bef-7892-4ac1-b1df-0a22485ac7ec,9537-JALFH,2024-09-28,50.0,0.0,Late,10,1512,2024,9,28,200
a675d8fb-c751-46d8-a968-51f42c7ac846,9537-JALFH,2024-09-21,20.0,20.0,Paid,0,1512,2024,9,21,111
d2a000b3-47f6-48d4-bb1b-2139fd1946d9,9537-JALFH,2025-04-06,70.0,70.0,Paid,0,1512,2025,4,6,350
dc64cf56-3f9e-4d1f-b71b-992e4b609f87,1488-PBLJN,2025-05-14,50.0,50.0,Paid,0,1513,2025,5,14,223
f9927e42-7766-4c2e-a428-590f60a37d08,1488-PBLJN,2025-08-22,100.0,100.0,Paid,0,1513,2025,8,22,194
0214f32c-ca82-43a3-b53e-bd9cd53107b2,1488-PBLJN,2024-12-31,50.0,0.0,Late,10,1513,2024,12,31,134
db536b00-ffb4-44d2-87c1-29e908483fe7,1488-PBLJN,2024-09-17,100.0,0.0,Late,10,1513,2024,9,17,331
e0bbde4c-bb85-403c-b7ba-9ce8acfb272f,1488-PBLJN,2025-02-27,70.0,70.0,Paid,0,1513,2025,2,27,136
624da1a0-1714-4ab1-9156-b3ae45d5bf20,1488-PBLJN,2025-06-29,35.0,35.0,Paid,0,1513,2025,6,29,2
f17dab38-47d9-4e3c-a345-bea44326ef3d,1488-PBLJN,2025-03-19,20.0,0.0,Late,10,1513,2025,3,19,85
f1748e72-d413-4f6d-a327-b799a25cf860,1488-PBLJN,2025-01-28,70.0,0.0,Late,5,1513,2025,1,28,59
27be04da-6f2a-470f-81b4-a7c91a0177f9,1488-PBLJN,2025-02-24,70.0,70.0,Paid,0,1513,2025,2,24,266
568291a1-d1b8-409f-aba4-70c389198168,1488-PBLJN,2025-06-04,20.0,0.0,Late,10,1513,2025,6,4,258
7d3f8fd1-10c7-4980-a44c-292d99c40e4e,1488-PBLJN,2025-06-17,100.0,0.0,Late,5,1513,2025,6,17,112
1fea440c-61d1-46dd-a5f0-c5a3a315fd0d,0895-DQHEW,2024-12-31,50.0,50.0,Paid,0,1514,2024,12,31,134
2f44a4b5-12a6-48d9-8867-65c7d72c473a,0895-DQHEW,2024-10-17,20.0,0.0,Late,5,1514,2024,10,17,173
5cc66cc1-426b-4f41-8669-59b2514c5629,0895-DQHEW,2025-05-15,50.0,0.0,Late,10,1514,2025,5,15,16
0a665efd-28fb-4558-a3a5-8fddd36f67e5,0895-DQHEW,2025-05-29,50.0,0.0,Late,15,1514,2025,5,29,99
ac449b87-70e7-4a38-a76d-517de1b0917e,0895-DQHEW,2025-07-22,100.0,0.0,Late,10,1514,2025,7,22,182
9b5f76ab-4469-4dc7-bb95-49ac094233bf,0895-DQHEW,2024-09-18,20.0,0.0,Late,15,1514,2024,9,18,1
61b00dad-4176-4e4c-87cb-80ce4f84f06e,0895-DQHEW,2024-10-04,20.0,20.0,Paid,0,1514,2024,10,4,145
d46a647e-5236-42da-9425-3d20ec90d0f4,0895-DQHEW,2024-09-10,35.0,0.0,Late,15,1514,2024,9,10,18
4ec1107d-9210-4c13-a065-9181d7f8bc8b,0895-DQHEW,2024-10-04,70.0,0.0,Late,15,1514,2024,10,4,145
9398efa2-4ca0-49b3-9518-16f8299346aa,0895-DQHEW,2024-09-16,35.0,0.0,Late,10,1514,2024,9,16,295
bdb8ea03-8b92-46ab-b8d9-032a4c48770f,0895-DQHEW,2024-09-09,50.0,50.0,Paid,0,1514,2024,9,9,163
b1ce6859-4c73-4097-b067-1525ba956e9a,0895-DQHEW,2025-03-16,70.0,70.0,Paid,0,1514,2025,3,16,22
19f9ff2a-6d7e-45c5-9bfd-673ef028c675,2589-AYCRP,2025-08-14,35.0,35.0,Paid,0,1515,2025,8,14,21
75ca0412-d771-45d6-8872-07df046bab4a,2589-AYCRP,2025-04-12,50.0,50.0,Paid,0,1515,2025,4,12,116
e6dc1a34-57e6-4631-a111-742c1f585316,2589-AYCRP,2025-05-31,50.0,50.0,Paid,0,1515,2025,5,31,89
ba2b57d5-a938-4099-95cf-156e32fba4b5,2506-CLAKW,2024-10-18,100.0,100.0,Paid,0,1516,2024,10,18,62
f2a90d41-8ec6-4d1f-91f6-3adcee21967f,2506-CLAKW,2025-04-22,70.0,0.0,Late,15,1516,2025,4,22,176
0127e331-35c9-4330-ab52-35c50bfaf53d,2506-CLAKW,2024-10-10,70.0,70.0,Paid,0,1516,2024,10,10,74
155048bc-b0b6-4c31-b05b-771ec8d910cb,2506-CLAKW,2024-11-10,100.0,100.0,Paid,0,1516,2024,11,10,264
e431951f-8178-41c9-a65d-86fc8af56b44,2506-CLAKW,2025-06-30,35.0,35.0,Paid,0,1516,2025,6,30,330
ecf38d21-ef93-40a4-a47e-3aa52b7b35d6,2506-CLAKW,2025-04-06,70.0,70.0,Paid,0,1516,2025,4,6,350
df63bc6e-e889-4b28-a5c2-326885258ccb,2506-CLAKW,2025-08-25,50.0,50.0,Paid,0,1516,2025,8,25,119
e7ef2731-bba7-4815-b2d0-85abbb5de2c6,2664-XJZNO,2025-09-06,100.0,100.0,Paid,0,1517,2025,9,6,250
98e11d04-8f31-4c97-b876-f272dc6229cb,2664-XJZNO,2024-11-19,50.0,0.0,Late,10,1517,2024,11,19,292
8a7dacc3-8c21-491b-bf47-3108777b06ac,2664-XJZNO,2024-09-28,100.0,100.0,Paid,0,1517,2024,9,28,200
e1af14cb-2e96-4b47-9f15-f312b8464a9c,2664-XJZNO,2025-06-23,70.0,70.0,Paid,0,1517,2025,6,23,160
798b7686-ce28-4a13-9828-6f2c6e3a7c42,2664-XJZNO,2025-06-16,70.0,70.0,Paid,0,1517,2025,6,16,56
5419ac4a-6675-4062-85d7-384b43e0723d,6297-NOOPG,2024-12-29,70.0,0.0,Late,5,1518,2024,12,29,267
32182da9-0580-4648-bee1-07b042327966,6297-NOOPG,2025-03-20,70.0,0.0,Late,5,1518,2025,3,20,257
8f5d059e-835f-4fa7-b54c-0e1e214afd64,6297-NOOPG,2024-09-23,70.0,70.0,Paid,0,1518,2024,9,23,221
7c276649-fab7-43a8-b828-0fef8f303d11,6297-NOOPG,2025-01-18,70.0,0.0,Late,15,1518,2025,1,18,50
50e60dfa-4067-4b37-ab8d-11c831a485a0,6297-NOOPG,2024-11-30,20.0,20.0,Paid,0,1518,2024,11,30,100
0c3cf87f-6460-4b88-b624-9f9f9377b1c0,6297-NOOPG,2025-08-28,70.0,70.0,Paid,0,1518,2025,8,28,115
0c91178b-3b16-4cb2-9c17-6a28cd64eaeb,6297-NOOPG,2024-11-11,70.0,0.0,Late,15,1518,2024,11,11,152
27c316d0-7abc-43b7-a249-9a43c7410972,6297-NOOPG,2025-07-25,20.0,0.0,Late,10,1518,2025,7,25,362
926b97bd-161f-40cc-b3af-eadb8dd8f0e6,6297-NOOPG,2025-05-21,35.0,35.0,Paid,0,1518,2025,5,21,109
810382d7-04a9-4649-8d88-bfcab60b8bb2,4282-MSACW,2024-11-05,100.0,100.0,Paid,0,1519,2024,11,5,40
b355a5ab-a95c-43a6-a1c2-b5b1d30fffd5,4282-MSACW,2025-06-08,70.0,70.0,Paid,0,1519,2025,6,8,3
c119acd5-651a-4937-9961-ad9ba1561d77,4282-MSACW,2024-11-20,70.0,70.0,Paid,0,1519,2024,11,20,105
38c2d365-1159-479e-b2cb-fae11a2e620b,4282-MSACW,2025-09-07,70.0,70.0,Paid,0,1519,2025,9,7,61
691510e9-09ac-423a-8cc8-9a228d9ccfbc,4282-MSACW,2025-08-17,50.0,50.0,Paid,0,1519,2025,8,17,213
a923d0ad-90cb-4fcd-897e-fe625c9faada,4282-MSACW,2025-01-22,70.0,70.0,Paid,0,1519,2025,1,22,201
40cf1552-54f6-4c07-b2df-1df1dceeaa61,4282-MSACW,2025-08-05,50.0,0.0,Late,10,1519,2025,8,5,66
e9cbd22b-7542-4db5-83be-14543eb9e63e,4282-MSACW,2025-02-06,100.0,100.0,Paid,0,1519,2025,2,6,24
e01b6e18-e9b7-4d3a-8248-dcd5ca69f23f,4282-MSACW,2025-07-04,35.0,0.0,Late,5,1519,2025,7,4,294
7b8f32c1-f653-4ae8-b929-71f686e98fa3,4282-MSACW,2025-08-22,20.0,0.0,Late,10,1519,2025,8,22,194
b93b227a-f43d-4166-8918-ec4d5549cff7,4282-MSACW,2025-06-18,100.0,100.0,Paid,0,1519,2025,6,18,351
06ad844b-6585-41a6-ae24-d004939a17d3,6893-ODYYE,2024-09-18,70.0,70.0,Paid,0,1520,2024,9,18,1
3a856294-50e4-4d87-8b22-247ccad8a002,6893-ODYYE,2025-07-22,100.0,0.0,Late,15,1520,2025,7,22,182
7a27327d-1714-44b5-a56e-ddfdd2f1ea56,6893-ODYYE,2025-06-17,50.0,0.0,Late,15,1520,2025,6,17,112
2266f5e1-c09b-4722-83e7-01fc741dccf2,7825-GKXMW,2024-10-15,100.0,100.0,Paid,0,1521,2024,10,15,155
cbca0956-c654-4986-8119-dab6ad8c9321,7825-GKXMW,2025-05-11,100.0,0.0,Late,5,1521,2025,5,11,190
4cf35c37-9aba-4706-957f-4c00b020cd83,7825-GKXMW,2025-03-21,100.0,0.0,Late,10,1521,2025,3,21,167
dda4c313-fd83-4b0d-8aec-129564bf973f,7825-GKXMW,2024-12-12,20.0,20.0,Paid,0,1521,2024,12,12,31
c5ec699f-82f4-4854-b427-eff57eeccfd0,7825-GKXMW,2025-06-26,20.0,0.0,Late,5,1521,2025,6,26,125
d3703eb4-9495-48ae-9ac2-d8fc1b1778ef,7825-GKXMW,2025-01-18,50.0,50.0,Paid,0,1521,2025,1,18,50
7dffd275-4db7-442f-961e-8a8f7cc596db,7825-GKXMW,2025-08-16,100.0,100.0,Paid,0,1521,2025,8,16,20
ec0decf2-2ee5-44ba-84e6-5a7c7a8e2984,7825-GKXMW,2025-04-09,35.0,0.0,Late,15,1521,2025,4,9,311
5019482e-b965-4697-ae5f-66f1b608e140,7825-GKXMW,2025-03-01,50.0,50.0,Paid,0,1521,2025,3,1,149
86df0f6a-1873-4dfb-964f-c676dd441fd9,7825-GKXMW,2025-07-10,20.0,20.0,Paid,0,1521,2025,7,10,218
ba84c42c-fbc2-4a86-b5da-eefa670f0a33,7169-YWAMK,2025-01-19,70.0,0.0,Late,5,1522,2025,1,19,156
7871de99-ae16-4a6c-918f-75dfba79510f,7169-YWAMK,2024-09-24,70.0,70.0,Paid,0,1522,2024,9,24,323
cdabc1f2-b98e-4760-bd1d-7a988c837942,7169-YWAMK,2025-06-13,100.0,0.0,Late,5,1522,2025,6,13,314
bf39cd2e-f704-4eb9-9924-8ebf53860df7,7169-YWAMK,2025-01-03,100.0,100.0,Paid,0,1522,2025,1,3,359
4311f2f4-77c5-496b-906d-ada8232efd0f,7169-YWAMK,2025-01-28,100.0,0.0,Late,10,1522,2025,1,28,59
76b0c7b2-d6f0-4c8a-83f1-4ec00f1a2cb2,7169-YWAMK,2025-07-07,50.0,0.0,Late,15,1522,2025,7,7,150
e5185065-01d1-442e-b347-9cb9c41594a3,7169-YWAMK,2025-01-05,70.0,0.0,Late,10,1522,2025,1,5,238
4f081989-af7e-457f-953e-89ad711aa834,7169-YWAMK,2025-05-11,50.0,50.0,Paid,0,1522,2025,5,11,190
e4fa1107-8788-4e87-922a-e723d38fec76,7169-YWAMK,2025-06-04,100.0,100.0,Paid,0,1522,2025,6,4,258
af0928cc-6a49-4396-849c-34dc09ceddbf,7169-YWAMK,2025-02-21,70.0,70.0,Paid,0,1522,2025,2,21,114
1d17dea2-b677-48c0-82ea-a26f201b0faa,7169-YWAMK,2025-02-21,50.0,50.0,Paid,0,1522,2025,2,21,114
6e3d7fad-08f3-4d3e-97e5-d2f3ddd25f6b,9069-LGEUL,2024-10-05,20.0,20.0,Paid,0,1523,2024,10,5,276
6561fc11-f353-48b4-abfe-3d3901244e83,9069-LGEUL,2025-01-11,100.0,100.0,Paid,0,1523,2025,1,11,333
16dd420c-df23-4994-bd04-96d1da9d22d1,9069-LGEUL,2024-10-19,35.0,35.0,Paid,0,1523,2024,10,19,251
9d524077-b73d-4e3c-b34b-57d7a86cd2d6,9069-LGEUL,2024-11-14,70.0,70.0,Paid,0,1523,2024,11,14,51
a4bb6f4c-b35f-45b1-821a-ca92cdb8e16f,9069-LGEUL,2025-05-22,70.0,0.0,Late,5,1523,2025,5,22,132
b16f2b64-031a-4873-9bf1-e1b595541011,9069-LGEUL,2024-10-04,100.0,0.0,Late,10,1523,2024,10,4,145
28090a1d-ffcb-4ef2-8533-8bd147f8ab49,9069-LGEUL,2025-06-25,20.0,20.0,Paid,0,1523,2025,6,25,297
f135e200-a8f8-4516-8f81-89aff54bff6f,9069-LGEUL,2024-10-14,50.0,0.0,Late,5,1523,2024,10,14,298
82c601cf-24bd-4b25-b532-47a392507a69,0357-NVCRI,2024-10-03,70.0,70.0,Paid,0,1524,2024,10,3,278
df7d997c-9501-4aef-89da-3520775872b8,0357-NVCRI,2024-11-18,35.0,35.0,Paid,0,1524,2024,11,18,135
e46053ed-eb43-4526-9495-7f6b3813dc49,0357-NVCRI,2025-05-06,100.0,0.0,Late,10,1524,2025,5,6,235
28afd39b-5070-4927-ab5e-91c6ac3fe009,4937-QPZPO,2025-06-13,50.0,0.0,Late,5,1525,2025,6,13,314
ecfe2b82-f819-4fec-8e07-d93da1e350ed,4937-QPZPO,2025-01-02,100.0,0.0,Late,10,1525,2025,1,2,284
2c93ffd8-a1a3-4e7b-a58c-2cf75ae4ee1b,4937-QPZPO,2025-02-28,20.0,0.0,Late,10,1525,2025,2,28,46
b8a400be-e76b-4105-8a4e-eb900f9da838,4937-QPZPO,2025-07-20,100.0,0.0,Late,10,1525,2025,7,20,103
7b75de60-8c9f-4a56-8bda-323e747551f9,1320-HTRDR,2025-06-23,100.0,0.0,Late,15,1526,2025,6,23,160
b2c9c921-7a47-4aa1-8ff3-522f7a7e6934,1320-HTRDR,2025-05-07,100.0,0.0,Late,10,1526,2025,5,7,291
6101b929-2785-442a-84bc-4bc8ffb72cc9,1320-HTRDR,2024-10-19,100.0,100.0,Paid,0,1526,2024,10,19,251
88883d97-0e9d-49d1-a3af-b1d0c942d02f,1320-HTRDR,2025-04-14,70.0,70.0,Paid,0,1526,2025,4,14,352
ffe744fc-b893-46a0-b07a-76847a05c9b4,1320-HTRDR,2025-06-23,50.0,50.0,Paid,0,1526,2025,6,23,160
9f02ac34-1570-455c-8b85-494352a49599,1320-HTRDR,2024-11-23,50.0,50.0,Paid,0,1526,2024,11,23,11
3a058838-1f7f-44bf-ae02-02f407dad47c,1320-HTRDR,2025-06-11,70.0,0.0,Late,5,1526,2025,6,11,188
985cec59-c4b6-43eb-b969-03e48640f0e1,1320-HTRDR,2025-01-03,100.0,100.0,Paid,0,1526,2025,1,3,359
eeb74572-13ef-4062-a17e-676f40945b26,6188-UXBBR,2025-07-03,50.0,0.0,Late,5,1527,2025,7,3,244
459a143e-4517-4720-83fb-d2f567bd3603,6188-UXBBR,2025-04-26,70.0,70.0,Paid,0,1527,2025,4,26,185
fcd1d641-fe88-4d29-ade8-73eb013e082c,6188-UXBBR,2024-11-18,20.0,0.0,Late,5,1527,2024,11,18,135
ffe27e14-a672-4cf0-a429-b58ac373e23a,6188-UXBBR,2024-11-21,35.0,0.0,Late,5,1527,2024,11,21,224
1ed6d68b-c94b-4dcf-acf8-08bb0f221a30,6188-UXBBR,2025-01-19,20.0,0.0,Late,15,1527,2025,1,19,156
3b9997ca-7fbe-4d19-8f27-680cd710a202,6188-UXBBR,2025-02-27,50.0,50.0,Paid,0,1527,2025,2,27,136
20dbce6e-6968-4815-9b3d-eab8beb73493,6188-UXBBR,2024-12-10,20.0,20.0,Paid,0,1527,2024,12,10,205
79e5b2c4-ca71-4ba6-adad-4a7818704171,6188-UXBBR,2025-08-18,35.0,35.0,Paid,0,1527,2025,8,18,79
653d2572-127f-41a6-9505-7fe3ae7a52f1,6504-VBLFL,2024-12-03,100.0,0.0,Late,15,1528,2024,12,3,78
de3572e2-e46d-4b83-be1d-5c29710d8aa9,6504-VBLFL,2025-03-02,100.0,0.0,Late,10,1528,2025,3,2,268
4c08de75-1000-4158-b333-47823fe0fc3f,6504-VBLFL,2025-03-02,35.0,35.0,Paid,0,1528,2025,3,2,268
18979f68-ae81-4f59-860c-f85209e870f7,6504-VBLFL,2025-06-10,35.0,0.0,Late,10,1528,2025,6,10,344
c90fae57-c6a8-4d22-9863-b250df04607c,0907-HQNTS,2024-12-25,20.0,0.0,Late,10,1529,2024,12,25,229
e299606a-a6a9-4d96-85ff-5e48fc6b947b,0907-HQNTS,2025-08-17,35.0,0.0,Late,10,1529,2025,8,17,213
455b1c76-c660-45b4-93b4-f2f031a0ce27,0907-HQNTS,2025-08-27,20.0,0.0,Late,10,1529,2025,8,27,263
24fcd30a-5598-4133-acc0-ef1cccb8e289,0907-HQNTS,2024-09-13,70.0,70.0,Paid,0,1529,2024,9,13,328
9226d9b3-af99-440f-b9c1-541165217659,0907-HQNTS,2025-06-02,70.0,70.0,Paid,0,1529,2025,6,2,172
ad4e1050-acee-487b-8772-ec22900421c5,0907-HQNTS,2025-03-07,35.0,35.0,Paid,0,1529,2025,3,7,65
128fdca3-298c-48af-83f5-87cc30f80abe,0907-HQNTS,2024-11-12,20.0,20.0,Paid,0,1529,2024,11,12,353
560d1721-2cdb-4cbf-bdd6-72d7697c795d,0907-HQNTS,2024-09-14,50.0,0.0,Late,10,1529,2024,9,14,334
63540fa3-680d-4383-a5ad-e770ff923b23,0907-HQNTS,2024-10-12,50.0,0.0,Late,5,1529,2024,10,12,248
207f6dca-8aa9-4d69-9e9d-c2ebc8874122,1744-JHKYS,2024-10-16,35.0,0.0,Late,15,1530,2024,10,16,225
015e1c6c-5ef6-405a-b93e-77e3a5d8bed0,1744-JHKYS,2025-06-05,35.0,35.0,Paid,0,1530,2025,6,5,35
203fb003-43a9-4524-a4da-def0c97cf7d8,1744-JHKYS,2024-11-29,100.0,100.0,Paid,0,1530,2024,11,29,17
50757017-fde4-4592-8452-275fbbd74ade,1744-JHKYS,2024-12-13,20.0,20.0,Paid,0,1530,2024,12,13,300
c89b0fba-0bba-4174-8e37-819922e7d7b9,1744-JHKYS,2025-06-07,35.0,0.0,Late,10,1530,2025,6,7,261
2add98b3-e693-4021-a45f-a7b2630f84c2,1744-JHKYS,2024-11-30,100.0,100.0,Paid,0,1530,2024,11,30,100
ff93be10-5cd9-4a37-b5bf-6b2490a76014,1744-JHKYS,2025-08-18,20.0,20.0,Paid,0,1530,2025,8,18,79
792e8032-268e-46e2-af65-58c4bf33ffdc,9924-JPRMC,2025-06-27,35.0,0.0,Late,10,1531,2025,6,27,245
009c13ed-05ca-4d2c-af1d-0b5ada85a59e,9924-JPRMC,2025-04-15,70.0,70.0,Paid,0,1531,2025,4,15,346
901a2768-d4b1-4bdf-aa6b-3b0297196853,9924-JPRMC,2024-12-21,100.0,100.0,Paid,0,1531,2024,12,21,209
c29f5685-8638-490f-a163-fc6d079c31b8,9924-JPRMC,2024-11-07,35.0,35.0,Paid,0,1531,2024,11,7,88
9812c77b-619b-43a3-806c-36e79d3489ac,9924-JPRMC,2025-02-17,70.0,0.0,Late,5,1531,2025,2,17,96
22e3d02b-7af7-4196-b56b-bc418ce038bd,9924-JPRMC,2024-10-20,20.0,20.0,Paid,0,1531,2024,10,20,84
e3d79796-67f6-40d6-a9cd-433ecc77caab,9924-JPRMC,2025-06-17,20.0,0.0,Late,5,1531,2025,6,17,112
106a09b6-b767-487d-a574-1ce50952965d,9924-JPRMC,2025-06-17,35.0,0.0,Late,10,1531,2025,6,17,112
81c5158a-0763-4a13-a4ea-479f21daa958,9924-JPRMC,2024-12-24,20.0,0.0,Late,15,1531,2024,12,24,183
1e7d2f4a-acec-499a-86fb-4a470c45cfb0,9924-JPRMC,2025-02-18,70.0,70.0,Paid,0,1531,2025,2,18,71
9e32c54b-207d-4ade-ae17-f488800cd337,5188-HGMLP,2024-12-19,50.0,50.0,Paid,0,1532,2024,12,19,358
c02295e7-5424-4335-bc16-5ad86f4c893e,5188-HGMLP,2024-09-18,70.0,0.0,Late,5,1532,2024,9,18,1
