CustomerID,Age,Gender,City,State,Country,Married,Dependents,Device Protection Plan,Internet Service,Internet Type,Contract,Payment Method,Churn,Churn Category,customer_sk
9470-YFUYI,69,Male,Redway,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2032
4808-YNLEU,51,Female,Maywood,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2033
3694-DELSO,56,Male,Olancha,California,United States,1,1,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2034
1024-VRZHF,39,Male,San Diego,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2035
4232-JGKIY,22,Male,Los Angeles,California,United States,0,0,0,0,No Internet,Month-to-Month,Bank Withdrawal,0,Not Churned,2036
6877-TJMBR,21,Male,Orinda,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2037
1183-CANVH,55,Female,Escondido,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2038
1784-EZDKJ,31,Male,Hemet,California,United States,1,0,1,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2039
8309-PPCED,33,Female,Nipomo,California,United States,1,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2040
1051-EQPZR,21,Female,Stanford,California,United States,1,1,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2041
0810-DHDBD,31,Female,Rohnert Park,California,United States,0,0,1,1,Cable,One Year,Credit Card,0,Not Churned,2042
3655-SNQYZ,48,Female,Los Angeles,California,United States,1,0,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2043
4332-MUOEZ,78,Male,Moreno Valley,California,United States,1,0,1,1,Fiber Optic,One Year,Credit Card,0,Not Churned,2044
5389-FFVKB,71,Male,Thousand Oaks,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Dissatisfaction,2045
7133-VBDCG,54,Female,San Diego,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2046
7841-TZDMQ,19,Male,Sun Valley,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,1,Other,2047
5960-WPXQM,24,Male,Temecula,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2048
1227-UDMZR,53,Female,Fremont,California,United States,1,0,1,1,Cable,Two Year,Bank Withdrawal,0,Not Churned,2049
3970-XGJDU,45,Female,West Hills,California,United States,0,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2050
4231-LZUYM,37,Female,Larkspur,California,United States,1,0,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2051
5886-VLQVU,30,Male,Grand Terrace,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2052
3733-LSYCE,22,Female,Samoa,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2053
7767-UXAGJ,37,Male,Colfax,California,United States,0,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Competitor,2054
6917-IAYHD,44,Male,La Honda,California,United States,0,1,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,2055
3280-MRDOF,69,Male,Los Angeles,California,United States,0,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2056
6457-USBER,34,Male,San Diego,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2057
9357-UJRUN,50,Male,Carlotta,California,United States,1,0,0,1,Cable,One Year,Bank Withdrawal,0,Not Churned,2058
9572-MTILT,47,Male,Fullerton,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2059
7450-NWRTR,76,Male,San Diego,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2060
4283-IVYCI,40,Male,Sacramento,California,United States,0,0,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,2061
2867-UIMSS,24,Male,Vernalis,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2062
7803-XOCCZ,54,Female,Anza,California,United States,1,1,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2063
7615-ESMYF,23,Female,San Diego,California,United States,1,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Competitor,2064
6614-VBEGU,23,Female,Loma Linda,California,United States,1,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2065
4718-WXBGI,21,Male,Twain Harte,California,United States,1,1,1,1,Cable,Two Year,Credit Card,0,Not Churned,2066
3108-PCCGG,75,Male,Redwood Valley,California,United States,1,0,1,1,Cable,Two Year,Credit Card,0,Not Churned,2067
9057-SIHCH,48,Female,Twentynine Palms,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,2068
3752-CQSJI,59,Female,San Anselmo,California,United States,1,1,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2069
0354-VXMJC,60,Male,Los Angeles,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2070
9800-ONTFE,59,Female,Brooks,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2071
3665-JATSN,19,Female,Mount Shasta,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2072
2067-QYTCF,41,Female,Los Angeles,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2073
8563-IIOXK,24,Male,Duarte,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,1,Competitor,2074
3212-KXOCR,62,Male,Inglewood,California,United States,0,0,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2075
0637-YLETY,39,Female,Douglas City,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Credit Card,1,Attitude,2076
3957-LXOLK,75,Female,Shingletown,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2077
1116-DXXDF,38,Male,Porter Ranch,California,United States,0,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2078
5795-BKOYE,47,Female,Sacramento,California,United States,1,1,1,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2079
1536-HBSWP,33,Female,Terra Bella,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2080
5360-LJCNJ,37,Female,Tracy,California,United States,1,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2081
9541-ZPSEA,25,Male,San Andreas,California,United States,1,1,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2082
7209-JCUDS,25,Male,Stockton,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2083
2150-WLKUW,27,Female,Banning,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2084
2753-JMMCV,41,Male,Paso Robles,California,United States,0,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2085
7674-YTAFD,64,Female,North Hills,California,United States,0,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2086
9824-BEMCV,58,Male,Modesto,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2087
2364-UFROM,47,Male,San Diego,California,United States,0,0,0,1,Cable,One Year,Bank Withdrawal,0,Not Churned,2088
5345-BMKWB,29,Male,San Francisco,California,United States,1,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2089
3192-NQECA,26,Male,Santa Monica,California,United States,1,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,1,Competitor,2090
2081-KJSQF,25,Male,Isleton,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2091
2439-LYPMQ,79,Male,Milford,California,United States,1,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2092
6250-CGGUN,41,Male,Esparto,California,United States,0,0,1,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2093
9084-OAYKL,29,Male,Little River,California,United States,0,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2094
6124-ACRHJ,59,Female,San Mateo,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2095
5915-ANOEI,40,Male,Corcoran,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2096
3726-TBHQT,25,Male,Catheys Valley,California,United States,1,1,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2097
6942-LBFDP,30,Female,Bakersfield,California,United States,0,0,0,0,No Internet,Month-to-Month,Mailed Check,0,Not Churned,2098
8812-ZRHFP,53,Female,San Francisco,California,United States,1,1,1,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2099
3138-BKYAV,61,Male,Kerman,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,2100
6762-NSODU,46,Female,Los Angeles,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2101
4211-MMAZN,41,Male,Vacaville,California,United States,0,0,0,0,No Internet,Month-to-Month,Mailed Check,1,Attitude,2102
0308-IVGOK,23,Female,Santa Ana,California,United States,0,0,1,1,DSL,One Year,Credit Card,0,Not Churned,2103
1304-BCCFO,24,Male,Redlands,California,United States,1,0,1,1,Cable,Month-to-Month,Mailed Check,0,Not Churned,2104
0788-DXBFY,54,Male,Tustin,California,United States,1,0,0,0,No Internet,One Year,Bank Withdrawal,0,Not Churned,2105
7248-VZQLC,78,Female,Concord,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,2106
7623-TRNQN,34,Male,Jackson,California,United States,0,1,0,1,DSL,Month-to-Month,Mailed Check,1,Price,2107
8563-OYMQY,49,Male,Covina,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2108
3400-ESFUW,28,Male,Cupertino,California,United States,1,0,0,1,DSL,Two Year,Bank Withdrawal,1,Competitor,2109
0748-RDGGM,38,Male,Tarzana,California,United States,1,0,1,1,Fiber Optic,One Year,Bank Withdrawal,1,Price,2110
6416-JNVRK,50,Female,Gardena,California,United States,0,0,0,1,Cable,One Year,Credit Card,0,Not Churned,2111
8727-XDPUD,51,Male,Sacramento,California,United States,0,0,0,1,DSL,Two Year,Credit Card,0,Not Churned,2112
6821-BUXUX,28,Female,Temecula,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2113
8280-MQRQN,39,Female,Arnold,California,United States,0,0,1,1,Cable,Month-to-Month,Mailed Check,1,Dissatisfaction,2114
7267-FRMJW,25,Female,Sierra Madre,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2115
6894-LFHLY,79,Male,Escondido,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2116
1106-HRLKZ,21,Male,Oakley,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2117
8290-YWKHZ,69,Female,Fallbrook,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2118
3930-ZGWVE,45,Male,Stanton,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2119
7089-XXAYG,37,Male,Rocklin,California,United States,1,0,1,1,Cable,One Year,Credit Card,0,Not Churned,2120
4640-UHDOS,60,Female,Phelan,California,United States,1,0,0,1,DSL,Month-to-Month,Bank Withdrawal,1,Competitor,2121
1346-UFHAX,59,Female,Woodbridge,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2122
6437-UDQJM,72,Female,Los Angeles,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2123
2115-BFTIW,52,Male,Clearlake Oaks,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Dissatisfaction,2124
1494-EJZDW,51,Female,Nice,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2125
1766-GKNMI,56,Male,Bakersfield,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2126
8755-IWJHN,73,Male,Honeydew,California,United States,1,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2127
8961-QDZZJ,35,Female,Lake Arrowhead,California,United States,1,1,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2128
2636-OHFMN,26,Male,Orosi,California,United States,1,0,0,1,DSL,Month-to-Month,Bank Withdrawal,1,Price,2129
3955-JBZZM,45,Male,Hermosa Beach,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2130
9158-VCTQB,41,Female,Los Angeles,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,2131
6719-OXYBR,41,Male,California City,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2132
1837-YQUCE,54,Female,Buena Park,California,United States,0,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,2133
1328-EUZHC,59,Female,Carson,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2134
3398-FSHON,79,Female,San Diego,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2135
3714-JTVOV,76,Female,Crows Landing,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Attitude,2136
9927-DSWDF,53,Male,Palos Verdes Peninsula,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2137
2754-XBHTB,40,Female,Amador City,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2138
5248-YGIJN,36,Male,Los Angeles,California,United States,1,0,1,1,DSL,Two Year,Credit Card,0,Not Churned,2139
3298-QEICA,27,Female,Fountain Valley,California,United States,1,0,0,1,DSL,Two Year,Credit Card,0,Not Churned,2140
0234-TEVTT,43,Female,Tulare,California,United States,1,1,1,1,DSL,One Year,Credit Card,0,Not Churned,2141
6581-NQCBA,36,Female,Snelling,California,United States,1,0,0,1,DSL,Month-to-Month,Bank Withdrawal,1,Other,2142
3717-FDJFU,19,Male,Montgomery Creek,California,United States,0,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2143
9050-QLROH,26,Male,San Diego,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,2144
7153-OANIO,48,Male,Mendocino,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Other,2145
1960-UYCNN,35,Male,Julian,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2146
4694-PHWFW,26,Female,San Francisco,California,United States,0,1,0,0,No Internet,Month-to-Month,Mailed Check,0,Not Churned,2147
6651-AZVTJ,27,Male,Pomona,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,2148
4846-WHAFZ,80,Female,Whittier,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,2149
1498-DQNRX,46,Female,Westwood,California,United States,1,0,0,0,No Internet,Month-to-Month,Mailed Check,0,Not Churned,2150
3926-YZVVX,62,Female,Sacramento,California,United States,0,0,0,1,Cable,One Year,Bank Withdrawal,0,Not Churned,2151
4324-AHJKS,42,Female,Buttonwillow,California,United States,0,0,1,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2152
1447-GIQMR,54,Male,Los Angeles,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2153
9873-MNDKV,59,Female,San Gregorio,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2154
2316-ESMLS,54,Female,Fresno,California,United States,1,0,0,1,DSL,One Year,Credit Card,0,Not Churned,2155
2580-ASVVY,23,Female,San Ysidro,California,United States,1,0,0,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,2156
5760-WRAHC,78,Female,Fontana,California,United States,0,0,1,1,DSL,One Year,Mailed Check,0,Not Churned,2157
4065-JJAVA,56,Female,Oakland,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2158
1156-ZFYDO,57,Female,Glendale,California,United States,0,0,0,0,No Internet,Month-to-Month,Bank Withdrawal,0,Not Churned,2159
3034-ZBEQN,31,Female,La Puente,California,United States,1,0,1,1,DSL,One Year,Mailed Check,1,Dissatisfaction,2160
3050-RLLXC,51,Female,Kyburz,California,United States,1,1,1,1,Cable,Two Year,Credit Card,0,Not Churned,2161
7240-FQLHE,68,Female,San Diego,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,2162
7831-QGOXH,27,Female,Blue Lake,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Other,2163
2538-OIMXF,29,Female,Cathedral City,California,United States,0,1,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,2164
4957-SREEC,38,Male,Fallbrook,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2165
1047-RNXZV,57,Male,Glendale,California,United States,0,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2166
6180-YBIQI,35,Male,Santa Monica,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2167
5294-CDGWY,51,Male,Long Beach,California,United States,1,0,1,1,DSL,One Year,Bank Withdrawal,1,Other,2168
5057-LCOUI,35,Female,Nipomo,California,United States,0,0,1,1,DSL,Month-to-Month,Bank Withdrawal,1,Attitude,2169
7976-CICYS,49,Male,Woodland Hills,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2170
8267-KFGYD,53,Male,Alhambra,California,United States,0,1,0,0,No Internet,Month-to-Month,Mailed Check,0,Not Churned,2171
7721-DVEKZ,42,Female,Thousand Oaks,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2172
7426-RHZGU,41,Male,Oakland,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2173
2330-PQGDQ,36,Male,Gualala,California,United States,1,1,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2174
0052-YNYOT,28,Female,Calexico,California,United States,0,0,0,0,No Internet,One Year,Bank Withdrawal,0,Not Churned,2175
1965-DDBWU,37,Male,Escondido,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,2176
7463-IFMQU,44,Female,Laton,California,United States,1,0,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2177
8097-VBQTZ,61,Male,Anaheim,California,United States,0,0,0,1,Cable,Month-to-Month,Credit Card,0,Not Churned,2178
3992-YWPKO,55,Female,Atwater,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,2179
9574-BOSMD,50,Male,Arvin,California,United States,1,1,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2180
8292-ITGYJ,48,Female,Campo Seco,California,United States,1,1,0,0,No Internet,Two Year,Bank Withdrawal,0,Not Churned,2181
0412-UCCNP,20,Male,Essex,California,United States,0,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,2182
4641-FROLU,49,Female,La Honda,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2183
1088-CNNKB,34,Male,Campbell,California,United States,1,0,1,1,DSL,One Year,Credit Card,0,Not Churned,2184
5383-MMTWC,75,Female,Oakley,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2185
8086-OVPWV,58,Male,San Diego,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2186
1098-TDVUQ,34,Female,Spring Valley,California,United States,0,0,0,0,No Internet,Month-to-Month,Bank Withdrawal,0,Not Churned,2187
5027-QPKTE,39,Male,Modesto,California,United States,1,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2188
4546-FOKWR,35,Female,Los Gatos,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2189
9750-BOOHV,60,Female,Torrance,California,United States,0,0,0,1,DSL,One Year,Credit Card,0,Not Churned,2190
7927-AUXBZ,45,Female,Sun City,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,2191
5811-IWXYM,20,Female,Napa,California,United States,1,1,1,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2192
8605-ITULD,21,Female,Crescent Mills,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2193
9432-RUVSL,43,Female,Kirkwood,California,United States,0,0,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2194
5451-MHQOF,64,Male,Los Angeles,California,United States,1,0,0,0,No Internet,One Year,Mailed Check,0,Not Churned,2195
0420-HLGXF,72,Female,Visalia,California,United States,0,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,0,Not Churned,2196
3580-GICBM,56,Female,Clovis,California,United States,1,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2197
8034-RYTVV,19,Female,Rancho Santa Margarita,California,United States,0,0,1,1,Fiber Optic,One Year,Credit Card,0,Not Churned,2198
0230-UBYPQ,76,Male,Hyampom,California,United States,1,0,0,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2199
9540-JYROE,30,Male,Bonita,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Competitor,2200
6776-TLWOI,29,Male,Livingston,California,United States,0,0,0,0,No Internet,Month-to-Month,Mailed Check,1,Price,2201
3130-ICDUP,56,Female,Hercules,California,United States,0,1,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2202
0970-ETWGE,38,Male,Bodfish,California,United States,0,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Competitor,2203
8017-UVSZU,62,Female,Calabasas,California,United States,1,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2204
4188-FRABG,36,Male,Sunland,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2205
2929-ERCFZ,22,Female,Independence,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2206
5108-ADXWO,30,Male,San Francisco,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2207
8035-BUYVG,39,Male,Running Springs,California,United States,1,0,1,1,DSL,One Year,Bank Withdrawal,1,Attitude,2208
0784-GTUUK,26,Male,Newman,California,United States,1,0,0,0,No Internet,One Year,Credit Card,0,Not Churned,2209
6518-LGAOV,60,Female,San Diego,California,United States,1,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Other,2210
8663-UPDGF,54,Female,Whittier,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2211
4847-TAJYI,77,Female,Chula Vista,California,United States,0,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2212
8714-EUHJO,39,Female,Castella,California,United States,1,0,0,1,Cable,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2213
4710-FDUIZ,50,Male,Santa Ana,California,United States,1,0,0,1,Fiber Optic,One Year,Credit Card,1,Competitor,2214
0617-FHSGK,62,Male,Rancho Cordova,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,1,Price,2215
4826-TZEVA,50,Female,O Neals,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2216
6656-JWRQX,60,Female,San Diego,California,United States,0,0,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2217
8178-EYZUO,48,Male,San Francisco,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Price,2218
0825-CPPQH,26,Female,Laytonville,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2219
8606-OEGQZ,45,Female,Escalon,California,United States,0,1,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2220
2013-SGDXK,27,Female,Mariposa,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2221
6439-GTPCA,29,Female,San Diego,California,United States,0,0,1,1,Cable,Month-to-Month,Bank Withdrawal,1,Competitor,2222
5298-GSTLM,74,Female,Sacramento,California,United States,0,0,0,1,Fiber Optic,One Year,Bank Withdrawal,0,Not Churned,2223
2828-SLQPF,53,Male,San Marino,California,United States,0,0,0,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2224
7404-JLKQG,21,Female,Glennville,California,United States,0,0,1,1,Cable,Month-to-Month,Bank Withdrawal,0,Not Churned,2225
3870-SPZSI,56,Female,Wilton,California,United States,1,1,1,1,Fiber Optic,Two Year,Credit Card,0,Not Churned,2226
7470-DYNOE,37,Male,Walnut,California,United States,0,0,1,1,DSL,One Year,Bank Withdrawal,0,Not Churned,2227
6754-LZUKA,29,Male,Escondido,California,United States,1,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,2228
7396-VJUZB,33,Male,Willow Creek,California,United States,1,1,0,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2229
1657-DYMBM,35,Male,Temecula,California,United States,1,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2230
2800-VEQXM,48,Female,Lebec,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Mailed Check,0,Not Churned,2231
1555-DJEQW,21,Female,Cupertino,California,United States,1,0,1,1,Fiber Optic,Two Year,Bank Withdrawal,1,Price,2232
8051-HJRLT,72,Female,Wrightwood,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Attitude,2233
3244-DCJWY,27,Female,Bakersfield,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Competitor,2234
0623-GDISB,63,Female,San Clemente,California,United States,0,0,0,1,Cable,Month-to-Month,Bank Withdrawal,0,Not Churned,2235
5201-FRKKS,53,Male,Winnetka,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2236
7730-IUTDZ,63,Male,Chatsworth,California,United States,0,0,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2237
1814-DKOLC,63,Female,Loma Linda,California,United States,0,0,0,0,No Internet,Month-to-Month,Credit Card,0,Not Churned,2238
1792-UXAFY,80,Female,San Jose,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Bank Withdrawal,1,Dissatisfaction,2239
5063-IUOKK,56,Male,Santa Barbara,California,United States,0,0,0,0,No Internet,Two Year,Credit Card,0,Not Churned,2240
0567-GGCAC,38,Female,Biola,California,United States,0,0,1,1,DSL,Month-to-Month,Bank Withdrawal,0,Not Churned,2241
3372-CDXFJ,31,Male,San Quentin,California,United States,1,1,0,0,No Internet,One Year,Bank Withdrawal,0,Not Churned,2242
6538-POCHL,59,Male,Mountain Center,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2243
7964-YESJC,21,Female,Moorpark,California,United States,1,0,1,1,DSL,Month-to-Month,Credit Card,0,Not Churned,2244
7410-OIEDU,29,Male,Culver City,California,United States,0,0,1,1,Fiber Optic,Month-to-Month,Credit Card,0,Not Churned,2245
9314-IJWSQ,46,Female,Meridian,California,United States,1,1,0,1,Fiber Optic,Month-to-Month,Bank Withdrawal,0,Not Churned,2246
0848-SOMKO,23,Male,Shingle Springs,California,United States,0,0,1,1,DSL,Two Year,Bank Withdrawal,0,Not Churned,2247
