TicketID,customerID,DateOpened,Category,ResolutionTime_Days,Status
961819e2-7680-4d7f-b01a-9d9263da2b5a,3398-FSHON,2025-06-21,Network Problem,7,Resolved
cc204d5c-b91c-4177-b8ed-13011718fe24,3714-JTVOV,2025-01-11,Other,8,Open
8b81fe8c-b84f-4cb8-b377-bc2c298acad6,3714-JTVOV,2025-02-09,Other,7,Resolved
423a1721-a6bc-4fdb-bd2c-a5dbebd1d88c,3717-FDJFU,2025-08-13,Network Problem,6,Resolved
2ac9f3bb-7cf8-4063-be69-dfc4a0222ee7,3717-FDJFU,2024-12-31,Billing Issue,1,Open
56b9bcd6-2c92-49dd-8684-c80d941c58bf,3717-FDJFU,2025-08-03,Network Problem,4,Open
a10b7fb6-5b06-41b1-9b30-315f0d95b429,1960-UYCNN,2025-03-04,Billing Issue,9,Open
56172b43-bc58-42f2-8da4-b77d25b3888b,4324-AHJKS,2024-09-20,Billing Issue,8,Resolved
4a2ec5ab-0079-4df6-b781-52c779372f60,4324-AHJKS,2025-01-21,Billing Issue,4,Open
459695ef-bdb9-445b-947b-be27c8928781,4065-JJAVA,2024-10-26,Network Problem,8,Resolved
ba4ee80b-f4af-4fd1-aa4c-05fe8ee5ee2b,4065-JJAVA,2024-12-07,Billing Issue,6,Open
dc889b73-3581-41bc-9337-4c8f204a3949,3050-RLLXC,2025-08-19,Service Request,5,Open
1a4c30e0-5011-46a5-9705-935c91326b7e,3050-RLLXC,2025-09-06,Other,10,Open
61a903b9-8b84-416d-a31d-38a75f836669,7240-FQLHE,2025-06-23,Billing Issue,5,Open
6b0eacb4-880e-4fd7-995f-9d979287674e,7240-FQLHE,2025-03-26,Other,8,Resolved
5b6222e6-2042-4b58-9876-7a03cc9cee80,7240-FQLHE,2024-09-28,Billing Issue,10,Resolved
586b9e6e-34e3-4628-ace9-e95fba57ca8b,6180-YBIQI,2025-03-12,Other,4,Resolved
70ba2338-dc63-4324-b173-c236ed46f873,6180-YBIQI,2025-02-04,Other,10,Resolved
43b419b5-3b8c-4d99-8789-d12a5128413c,6180-YBIQI,2025-04-07,Network Problem,7,Open
fb1c47da-c341-4adb-8754-3185ce2b6830,7426-RHZGU,2025-02-03,Billing Issue,9,Open
74b8525c-64f9-4984-8c1b-5d6657783a44,0052-YNYOT,2025-07-24,Other,2,Open
5fc4e3c8-2ee4-4c55-8de7-7a25c2dd3a43,3992-YWPKO,2025-07-10,Service Request,8,Resolved
79c4bbc2-f8b9-47e3-956f-ae66377656f9,8086-OVPWV,2024-12-20,Network Problem,2,Open
e6dd3a85-0d61-4145-a987-da331f695ee2,8086-OVPWV,2025-07-16,Billing Issue,7,Open
b3e49d7e-838a-48b4-b365-48f94c5be107,5027-QPKTE,2024-12-15,Other,9,Resolved
1ce9ffa7-4489-49ce-9632-c8deb3f0305b,5027-QPKTE,2024-11-26,Billing Issue,1,Open
808d89ff-1253-429c-b836-78f093f888f7,5027-QPKTE,2024-09-08,Network Problem,3,Resolved
1c8314d4-09e1-4a9a-9186-4a6efa7a2da9,4546-FOKWR,2025-01-18,Billing Issue,4,Resolved
a3e2e433-b8a6-4c90-9179-892eb6174e55,9750-BOOHV,2025-02-28,Other,7,Open
acad3f91-a07c-48d2-b868-50f8979c5d4e,9750-BOOHV,2024-11-30,Service Request,4,Resolved
b91a1f73-24d6-43a3-812b-a8356014b7f5,9750-BOOHV,2025-07-01,Billing Issue,1,Resolved
c38380e6-fff9-4e2f-8e38-e62a123b2ae3,3580-GICBM,2024-09-17,Network Problem,1,Open
771a9633-6e58-4bc2-af76-c69c93304656,3580-GICBM,2025-03-03,Other,8,Resolved
1e54afbb-6a10-4d97-b9ae-a921e2fe2bf3,3130-ICDUP,2025-09-04,Other,1,Resolved
cd37354c-bbdd-44d6-b796-313867785ce7,3130-ICDUP,2024-12-23,Billing Issue,5,Open
a8ad4c26-7c2c-4dbc-83e8-840f3050c1d1,3130-ICDUP,2024-09-20,Network Problem,6,Resolved
fcfa5eaf-f801-4ec6-9fcc-7b32f874b849,0970-ETWGE,2025-02-10,Billing Issue,3,Resolved
309cd347-f2ba-45e3-a17d-be7ec7ed8090,0784-GTUUK,2025-07-11,Network Problem,1,Open
252d7807-5d4e-4f84-9f5d-78bd79b721a6,6656-JWRQX,2024-09-09,Service Request,1,Open
8eef63cb-1b72-49da-b800-0e1dba152d74,8606-OEGQZ,2025-06-25,Billing Issue,8,Resolved
ab81b18b-5743-4184-a71f-eeda161b398d,8606-OEGQZ,2025-04-23,Network Problem,7,Resolved
6761e3fe-070e-4929-92fd-d3af9c2c812f,8606-OEGQZ,2025-02-10,Network Problem,2,Open
0ae841fd-9337-4735-91a2-12804b2c96d8,7470-DYNOE,2025-02-19,Billing Issue,3,Resolved
2eacf1a8-c616-4ce0-9c0d-8a093f7e0a99,7396-VJUZB,2025-06-18,Other,1,Open
03edaf11-8b1a-411b-84f3-ccc96ea27073,7396-VJUZB,2024-10-23,Network Problem,2,Open
a39692ce-4cc8-49d7-a36f-6788fa9771ec,1555-DJEQW,2025-02-14,Network Problem,3,Resolved
83fd7b28-eeae-47bf-b6ea-c5b6d0cb3433,1555-DJEQW,2025-02-08,Other,4,Open
e8568007-6567-44c6-a26b-24b103e6ba13,1555-DJEQW,2024-12-17,Other,1,Open
568e3df4-486f-42f7-8994-d7a49319ae2c,1792-UXAFY,2025-06-04,Billing Issue,6,Open
9a26f5da-d00c-4fc4-a8a9-c127cb1cf337,1792-UXAFY,2025-05-19,Service Request,7,Resolved
9a1b83ad-d179-4c2e-b510-eb1ed273b94b,1792-UXAFY,2025-01-11,Other,6,Open
1854a2cd-241f-4511-ae65-eba88dc53f7e,7410-OIEDU,2025-01-22,Service Request,10,Open
ee1abf53-47cf-4a89-a427-554a92b9ad62,8857-CUPFQ,2025-03-09,Service Request,2,Resolved
b50d5793-9171-4e8e-a048-1cc3d6191458,6013-BHCAW,2025-09-04,Billing Issue,5,Open
6141c0ba-16eb-45c9-990b-510fd1568564,6013-BHCAW,2024-10-24,Other,5,Open
c1195368-47d3-4102-aa22-90fc2835e75f,6013-BHCAW,2024-11-26,Billing Issue,2,Resolved
046b8122-f1ac-463d-9cad-ad133c22f5f1,8739-XNIKG,2024-09-26,Network Problem,7,Open
69ba4127-34b4-432a-8098-99b8ee377626,8739-XNIKG,2024-09-22,Service Request,2,Resolved
46121637-87b5-4cfe-ba4d-0e43aa5a4b14,4647-MUZON,2025-08-16,Other,2,Resolved
df545431-8c6f-496f-965d-593c92ab1d19,4647-MUZON,2025-01-14,Service Request,5,Resolved
e17da5d1-70db-4247-95c3-efcd131d5146,4647-MUZON,2025-02-20,Network Problem,5,Resolved
5505e737-5d14-4691-95bb-4666686b9317,4572-DVCGN,2025-06-23,Service Request,9,Open
876c2c57-5d1a-48ef-8a61-37aed002ca22,4572-DVCGN,2025-07-04,Network Problem,10,Open
8c439529-b63b-4cba-800f-19126c91ddbb,1535-VTJOQ,2025-01-26,Service Request,9,Open
d9a9ded3-971b-4c4a-b4c5-63d8f3261006,1535-VTJOQ,2024-09-20,Network Problem,7,Open
746aabcc-58f5-4129-ada1-3918681963d3,1535-VTJOQ,2025-08-17,Network Problem,6,Open
da38f711-1516-4814-9578-c2575464e12b,5781-BKHOP,2024-10-26,Other,2,Open
265364df-b933-4343-9473-46850bfe40c1,5781-BKHOP,2024-09-08,Other,4,Resolved
64bb8902-375e-4d83-a178-fcb8ad949c04,5781-BKHOP,2025-02-23,Other,9,Resolved
39ce1d96-745f-4d12-b782-6217358b48ad,4146-SVFUD,2024-11-23,Service Request,3,Resolved
d36a0ffe-1033-4e6b-8651-26c3903cd01a,4146-SVFUD,2025-07-28,Other,9,Open
52841598-e58f-4844-960f-d31062368328,4146-SVFUD,2024-12-19,Billing Issue,10,Resolved
6a4bd997-490e-4d51-a3dc-308dd5cc5e7f,7349-ALMUX,2025-07-24,Network Problem,7,Resolved
5ba9f74f-9d41-409b-a14f-227ba3402ea3,7349-ALMUX,2024-12-27,Billing Issue,3,Open
49747dcc-a3b6-40c7-9f1d-a58d80e5e049,1196-AMORA,2025-08-02,Billing Issue,3,Open
226b2430-736c-4d24-a57a-160f0ef2527e,3533-UVMOM,2024-09-15,Billing Issue,5,Open
df567b64-e595-435b-814c-e60e51c7a804,3533-UVMOM,2025-02-12,Service Request,9,Open
48d42e45-e210-4d4e-8f8b-5ad1a4e9b6bd,4660-IRIBM,2025-06-15,Service Request,3,Open
b81dac5a-20da-4856-89c3-16fcba23efdb,4660-IRIBM,2025-01-07,Network Problem,4,Open
1406e546-07b2-4b1a-ab21-3066f271ab49,4660-IRIBM,2025-06-15,Billing Issue,1,Resolved
f28ed59c-8e6e-4be3-9af8-818a66f62702,1574-DYCWE,2025-05-28,Billing Issue,9,Open
da63fcb0-3766-4b90-a570-0ad02053d21a,1574-DYCWE,2025-01-20,Other,5,Resolved
854c2253-6d47-4ad3-885d-f4583db7d467,2240-HSJQD,2024-11-17,Other,2,Resolved
c15eca23-9be4-440f-be64-ec415bd70b2f,2240-HSJQD,2025-04-20,Billing Issue,9,Resolved
ec186bf0-332b-4b38-b0e8-aa57fd059d76,4983-CCWMC,2024-11-06,Other,2,Open
27c0dae6-a02c-4ef0-a80a-a1eba8cd3d8f,4983-CCWMC,2024-10-05,Network Problem,9,Resolved
35728352-3391-4766-8875-6b999175045a,4983-CCWMC,2025-07-30,Network Problem,8,Open
e2c18e36-e7bd-429e-ab8f-8bd0838bb351,3279-DYZQM,2025-03-05,Service Request,8,Resolved
35139ed6-175d-4ce0-8a9e-c15b264865e6,3279-DYZQM,2025-02-07,Other,2,Open
dccc3f57-00a2-4552-b3bc-7a931fb91b19,1767-TGTKO,2025-06-07,Other,2,Resolved
ade7aa32-0e94-44e2-8953-bfae03b67aa3,1767-TGTKO,2025-08-05,Billing Issue,4,Resolved
3a51d339-5f53-4652-b9b4-f1033542f9c7,1767-TGTKO,2025-08-22,Other,3,Resolved
63525de8-6c2f-4aac-8678-9365139e13d9,5813-UECBU,2025-01-09,Network Problem,1,Open
2098e7fe-0da3-48c0-b4c3-11cfa6ed5ff1,5813-UECBU,2025-08-30,Network Problem,3,Open
858e1de3-739d-4080-864f-d1a26bd32715,0549-CYCQN,2025-06-16,Other,7,Resolved
5b4b06b7-db39-4c17-a9e4-574350135754,0549-CYCQN,2025-07-27,Service Request,10,Resolved
a054b6ca-d11e-4a53-9650-a2c2e759a206,9036-CSKBW,2025-08-26,Network Problem,5,Resolved
0dba6935-1f84-4d61-a983-1b9093bd5bb3,3320-VEOYC,2024-10-01,Billing Issue,10,Open
6315ff63-96cb-4b7c-91b1-60d7bce7b64e,3320-VEOYC,2025-04-12,Network Problem,5,Open
ab12d5fa-cc4d-4bda-a730-af3ea2fe350b,3320-VEOYC,2025-02-10,Service Request,3,Open
87857e0f-53a3-48f1-877f-11ab1f01fc99,5743-KHMNA,2025-05-12,Billing Issue,5,Open
b40b5153-17a5-4c31-9779-4c1516cc3f16,7279-NMVJC,2025-06-29,Billing Issue,9,Resolved
bb753cfd-43bc-45ce-951e-d1adbe770c1a,7279-NMVJC,2025-05-14,Network Problem,6,Resolved
a269017c-7dab-4364-b350-ef5cf583d5ea,7279-NMVJC,2025-03-12,Network Problem,8,Open
17e42788-eca0-48cc-af0b-fb3c6f771c57,5061-PBXFW,2025-02-13,Network Problem,7,Open
e861759f-afcb-49da-a534-ba935b4bbf56,5061-PBXFW,2025-04-30,Other,7,Resolved
1b1c67e2-43df-42a4-813e-6cc76fd8c661,2277-DJJDL,2025-02-04,Network Problem,7,Open
65ea6373-6d32-42be-a824-5436df0a017d,9378-FXTIZ,2025-08-18,Network Problem,7,Resolved
cfbd59d3-d4bb-4787-a0c7-e5f14e872410,9378-FXTIZ,2025-05-12,Other,9,Resolved
a5e8ee56-6569-4596-a262-1483904ec756,2968-SSGAA,2025-05-11,Network Problem,3,Open
84a52845-2cf4-4b8b-9919-b6ec5a2871f9,2968-SSGAA,2025-04-28,Billing Issue,1,Open
1160180f-2259-47d0-8cf9-3e4e62b06d8e,8207-DMRVL,2025-08-27,Network Problem,1,Resolved
65559a15-9fdb-4bf7-bd2f-8cdc719e587e,1555-HAPSU,2025-07-23,Other,5,Open
c8a4daef-aaef-419d-9ab7-ef88ad6e609f,1555-HAPSU,2025-06-15,Service Request,5,Resolved
2f7bf887-56fd-4e42-abb9-686439ee4b99,1582-RAFML,2025-04-15,Other,1,Resolved
88c1a036-a7ae-47f3-a4ef-d79f0e55134e,1582-RAFML,2025-06-19,Other,3,Resolved
1315f8a0-a46f-4cbf-8ce2-a248d244ee13,1582-RAFML,2025-05-07,Service Request,7,Resolved
1f222462-a52b-456d-92e6-33c017af8775,2171-UDMFD,2024-09-18,Network Problem,10,Resolved
6f5129e0-786b-4497-b4f6-0eaf845afe8b,7636-OWBPG,2024-11-02,Service Request,3,Resolved
f8bea45e-1280-4c5e-be40-25340e9403a6,7636-OWBPG,2025-07-03,Network Problem,3,Open
8efe9b59-b6de-478d-9e88-3fa87c08093f,8562-GHPPI,2024-10-31,Service Request,10,Open
1990dad7-a853-4f22-8ed7-8b14ca2f06e6,8562-GHPPI,2025-08-12,Billing Issue,7,Resolved
c24f2bb9-9c5b-4205-9e99-f5692abbb9ee,8562-GHPPI,2025-05-07,Network Problem,5,Resolved
d0d6eb97-2549-438a-af49-dda50c337184,0953-LGOVU,2025-03-22,Network Problem,10,Open
c845990e-0eef-43c5-84b9-9e71ab752120,0953-LGOVU,2024-09-20,Billing Issue,9,Resolved
19a93f28-c707-411b-92fe-253840e368a5,6741-EGCBI,2025-04-03,Network Problem,5,Open
0d105917-1a2a-4e48-b185-3db989099c29,6164-HXUGH,2025-05-24,Billing Issue,8,Open
c397419e-e279-48aa-912f-357f3a83b475,6164-HXUGH,2025-07-25,Network Problem,1,Open
537b38d5-65c3-4471-ba21-852d8f6ef978,6164-HXUGH,2025-02-04,Other,2,Open
1433750a-ee3a-4f2d-af24-cf3955cc157d,6705-LXORM,2025-06-17,Network Problem,9,Resolved
16f094a8-d20b-4050-8831-cde6bad69270,5859-HZYLF,2025-06-08,Service Request,7,Open
b7ee562d-aefb-45d5-a486-3b3183c322c8,3766-EJLFL,2025-05-03,Other,9,Resolved
a0d97a53-4cad-490e-ad52-122f71d576fc,3766-EJLFL,2024-10-17,Billing Issue,3,Open
7a6efacf-67fe-4a0e-b5b9-dbd8be2d9809,3766-EJLFL,2025-08-06,Service Request,1,Resolved
1fbce1bc-2adb-44fa-b315-9753b6324b25,3858-XHYJO,2025-03-17,Service Request,3,Open
604c0cda-a692-4a7c-aadb-11d73409d269,9681-OXGVC,2025-04-09,Network Problem,6,Resolved
cd8518a7-5d80-4d35-9765-9b749837b11f,2851-STERV,2025-05-07,Service Request,3,Resolved
a280e169-fb53-4c7d-b3be-5e267307b116,2851-STERV,2025-01-15,Other,3,Open
ce923034-1a11-4f63-a4e8-cd3add8cf170,2851-STERV,2025-09-07,Service Request,7,Open
297fb095-04c3-4a6e-b8de-03742e17d83d,4203-QGNZA,2025-09-05,Billing Issue,5,Open
d795d828-872b-422b-856a-70d164c2fbfa,4203-QGNZA,2024-11-02,Other,4,Resolved
893d5054-ba82-45bf-b275-257552d62c6d,8388-DMKAE,2024-12-26,Billing Issue,7,Open
a9ef295b-b56b-468d-8cc8-797d2df714b6,5565-FILXA,2024-10-05,Billing Issue,5,Resolved
46d0bb9c-5a1d-4071-8da1-df43a6b64274,5565-FILXA,2025-05-22,Network Problem,6,Open
ec0b132a-e2ae-4cfb-8c4c-8323be8318af,5565-FILXA,2025-04-22,Network Problem,6,Open
a855d7ae-1b21-4852-a177-155a5af11a42,0017-IUDMW,2025-02-12,Service Request,10,Resolved
cbdd51ed-a480-437f-970b-4fde693129b1,0017-IUDMW,2025-08-25,Billing Issue,6,Resolved
db93ad8f-6ad4-4058-bec9-548c5f9140b3,2372-HWUHI,2025-03-03,Network Problem,6,Open
f39e4524-5e9e-44f7-84e4-d5216eff20af,2372-HWUHI,2024-11-09,Network Problem,4,Resolved
3824e04e-0d51-4ad6-9326-0fbd21172b15,8807-OPMBM,2025-06-08,Billing Issue,1,Resolved
e2f54b08-5edc-4cdc-92b4-ceef42e1de29,0670-KDOMA,2024-11-12,Service Request,3,Resolved
443e13e3-6069-4955-a383-30c98fc79948,0670-KDOMA,2024-10-21,Network Problem,6,Resolved
0b5d30fc-c0eb-4288-b673-bf17226b78b0,0670-KDOMA,2025-08-27,Service Request,2,Resolved
838c3bea-02a1-4a8e-9f44-c8a368907846,1852-XEMDW,2025-06-30,Service Request,5,Open
823ac5eb-4d77-4024-9bfd-4b63c916f498,1852-XEMDW,2025-03-13,Other,6,Resolved
99b4039c-d51c-4081-916c-bebe4cf0d81d,1852-XEMDW,2024-11-25,Billing Issue,2,Open
66f7e7e7-44d1-442a-a062-dba8162f80f8,4652-ODEVH,2025-06-06,Network Problem,1,Resolved
42a9b72e-a016-4b1c-b3c9-60ac12dff572,5590-YRFJT,2024-11-05,Service Request,5,Resolved
2a85f010-1c8b-4e78-a15f-1694bb1b3163,5590-YRFJT,2025-06-14,Billing Issue,6,Resolved
30d9a36b-c04d-44b7-894f-d29e88f607ef,3550-SAHFP,2025-07-26,Service Request,1,Resolved
fb0d0f1e-e949-482d-806d-48ea4376d647,3550-SAHFP,2024-12-23,Network Problem,6,Open
9caf41e5-5881-4466-a350-84cf7f52c8ec,8263-OKETD,2025-05-18,Service Request,10,Open
b35fb08a-1ba0-42ee-af43-89e7d4a31e1f,8263-OKETD,2024-10-17,Other,10,Resolved
cb3d526f-4522-40f8-89af-728b02a297ba,8263-OKETD,2025-07-03,Network Problem,2,Resolved
02952844-e662-49c5-957e-7bac6ff3c23a,9512-PHSMG,2024-12-16,Other,8,Resolved
65c078e3-3e68-4a5a-9d69-e7cd206ae8aa,9474-PHLYD,2025-08-28,Service Request,2,Resolved
abdf4112-4d69-4dde-916b-c38615c38487,9474-PHLYD,2025-05-14,Service Request,2,Resolved
f7ea64d9-4dae-4431-99aa-f7536bbd0ed7,5762-TJXGK,2024-09-09,Service Request,8,Resolved
1de8e101-caad-4eea-ad3d-025be7695104,6725-TPKJO,2025-05-18,Billing Issue,7,Open
7b8455ea-4f06-46fc-9123-a1e09e52b8bc,6725-TPKJO,2025-03-21,Service Request,2,Open
0b8a36b2-ac90-4c4e-a898-72eb48ce288c,3737-GCSPV,2025-01-23,Billing Issue,9,Resolved
f8aeebbc-3312-4bbc-95b4-b9dbbaabf8d9,7814-LEEVE,2025-07-08,Other,3,Open
c474df6e-2a40-4dd5-8476-d7327de8d71f,7814-LEEVE,2025-02-05,Billing Issue,8,Resolved
0b378a38-e995-4b57-8724-2353c4728d0f,8760-ZRHKE,2025-06-11,Billing Issue,3,Resolved
8ed50948-5fb3-48b8-8252-a632cc1853c0,8760-ZRHKE,2025-07-22,Service Request,9,Resolved
d18562f6-9549-450e-94da-8385956d801b,8760-ZRHKE,2025-06-19,Service Request,2,Resolved
a26afeca-5d1e-4415-b8ff-e198c640ed2d,4130-MZLCC,2024-12-01,Other,9,Resolved
957eb134-6cba-4876-85ac-4c5953fbbca9,3039-MJSLN,2025-04-14,Network Problem,10,Resolved
851064a5-0d19-4d03-a98d-385e8084900f,1696-MZVAU,2025-06-18,Other,5,Open
fe457cf5-aa65-431e-91c6-5f184bc9bdbb,1696-MZVAU,2025-05-18,Other,6,Resolved
1646a8d5-52f2-4d84-bc71-a91dea4b3eb3,8374-XGEJJ,2025-02-20,Billing Issue,9,Resolved
5ae597bc-b0bc-443f-b8ea-8fe095aa1118,8374-XGEJJ,2025-01-08,Network Problem,4,Open
2810e2c7-82af-49a4-96dc-349e4f1408b3,8374-XGEJJ,2025-01-18,Other,4,Resolved
65437d52-4d28-4a5b-9337-eaac249ca0f7,9839-ETQOE,2025-03-11,Network Problem,1,Open
1fb69856-497d-481a-b231-06ef38cd87fc,9839-ETQOE,2025-01-30,Network Problem,4,Open
6d7816fd-f418-4b79-afdf-da7ec5480aaa,1113-IUJYX,2025-03-11,Other,5,Open
d08b569f-7caf-4221-87ed-eaeac8ab1cd5,0895-LMRSF,2025-08-21,Other,9,Open
3bae70d6-183c-4872-9fe6-3a807218221e,0895-LMRSF,2025-07-05,Billing Issue,6,Open
7cbde9a9-a60b-4a85-9f12-369f1bf1b6c8,0895-LMRSF,2025-01-14,Billing Issue,3,Resolved
cd8aa0ac-8d34-48e3-ae3b-d57c1f9bff32,6609-MXJHJ,2025-05-03,Network Problem,3,Open
012ddd2f-c50f-45ef-b641-026374f5bf3d,6609-MXJHJ,2025-02-01,Network Problem,7,Resolved
2b22fb2e-78b5-4fe7-8b71-b10213e0829a,1442-OKRJE,2025-02-21,Service Request,3,Resolved
fbd8ff96-d2f8-49db-9e09-a8e98ea08783,1442-OKRJE,2025-01-07,Billing Issue,9,Open
e3daa7f2-6fd9-4335-a6b9-5a5532afb870,4818-DRBQT,2025-03-07,Network Problem,5,Resolved
0dd97389-88f4-4c02-9255-dea1da8a8a26,4818-DRBQT,2024-12-25,Network Problem,9,Open
1329aba1-ab92-4af6-b956-d40f46ffb69f,7530-HDYDS,2025-06-07,Service Request,8,Open
24723d7c-802e-406d-8d4d-1b1a95b88b59,7530-HDYDS,2025-04-30,Billing Issue,8,Open
7a332325-8493-4d95-b626-dcf99dc96400,7530-HDYDS,2025-03-14,Service Request,5,Resolved
d0dc1c2d-a170-47c1-8cc4-8ebdcee69f10,1834-WULEG,2025-01-04,Service Request,2,Resolved
46ff954d-6f9b-4c5a-9ba4-c0cabef4c9bb,9248-OJYKK,2025-05-18,Network Problem,7,Open
12ddc749-ea32-4c7e-9727-0e8c64915871,9248-OJYKK,2025-08-19,Billing Issue,3,Resolved
da3f31ad-5926-4704-96d2-6144ff4d4682,9948-YPTDG,2025-03-04,Service Request,7,Open
bb26d2c9-66c9-4e49-837b-7b2d5cdae758,3179-GBRWV,2025-06-24,Billing Issue,1,Resolved
d36dcf42-b429-4bcf-934c-5537423272ab,3179-GBRWV,2025-03-25,Other,7,Open
fd43a65a-057e-4ccd-ba1e-624f97ce9a5c,3179-GBRWV,2025-08-19,Service Request,9,Open
12e9c3ba-ba69-4dd1-b742-4266e8643f05,8868-GAGIO,2025-05-03,Other,9,Open
e452aead-6fcd-49d1-aee4-306193edaa53,2208-NKVVH,2025-04-23,Other,9,Open
97391b5f-f554-4e64-9b9f-69149f838b8c,2208-NKVVH,2024-11-09,Other,9,Open
e3632935-d16c-4d73-9c6e-e5ca264769ea,5321-NTRKC,2025-05-26,Other,10,Open
82db94c9-f9e5-4ded-89c8-c157c1ec45eb,5982-XMDEX,2025-06-29,Service Request,3,Resolved
58f82e74-0a64-4071-9853-dcb80f43c3bb,5982-XMDEX,2024-10-21,Service Request,7,Open
d6478fe9-4bd7-420d-b4e2-cc73cc79235b,5982-XMDEX,2025-05-30,Network Problem,5,Open
555a506f-0c8b-4488-be5e-f1d7f624d086,8550-XSXUQ,2025-08-21,Network Problem,8,Resolved
359a220c-5cdf-4e7f-8149-2a212fa262df,4522-XRWWI,2024-10-04,Billing Issue,10,Open
8a9aa0dc-f1ac-42c4-9e21-e9015db4ed56,7762-ONLJY,2025-01-13,Network Problem,2,Open
75f69536-3e06-4548-96c5-c0caf2d6b33f,7762-ONLJY,2025-08-08,Service Request,8,Resolved
7d69be2f-3405-4c09-bfe1-c2b40ed7b583,8631-XVRZL,2025-01-21,Service Request,2,Open
1e75333a-1e54-4112-8df9-8eeacc36fdb6,8631-XVRZL,2025-04-17,Service Request,9,Open
7b1ef7b6-265f-493f-92a3-f52ed45af79b,2718-YSKCS,2025-06-23,Service Request,9,Open
33a84d34-7073-48d3-8a62-74cdca819061,2718-YSKCS,2025-08-11,Billing Issue,8,Resolved
736d073e-f1b9-43df-b909-bc9ffc9effff,0607-MVMGC,2025-01-22,Other,6,Resolved
5e1925c0-ebbd-42f1-8256-865724d0a0a9,0607-MVMGC,2025-06-16,Other,4,Resolved
17724e71-8884-4cc9-a5fb-df3d4bbe4dc5,9786-IJYDL,2025-01-10,Other,5,Open
afc4e864-9d91-4bbf-a527-76c9015308c6,9786-IJYDL,2025-04-22,Service Request,8,Resolved
ab3b7477-efb8-49e9-a236-841ad0742ec0,9620-ENEJV,2025-02-26,Service Request,7,Open
e251ef0d-4aaf-4b46-9857-ba3a520ff5ea,2187-LZGPL,2025-05-05,Other,10,Resolved
5b6a11af-6e50-4807-8eca-0efc7f07ce3d,2187-LZGPL,2024-09-10,Billing Issue,3,Open
56124e70-6fb4-4a3b-a911-c5cf7df23775,9661-ACXBS,2025-04-23,Other,6,Open
3fa90acb-64ef-4159-aa22-06d21e6ab206,2239-CGBUZ,2025-04-07,Billing Issue,2,Resolved
235e2e03-b82b-4684-a76d-c9b59378334a,2239-CGBUZ,2025-01-29,Network Problem,9,Resolved
c161f9c0-a01e-408e-9207-b5050860b4d6,2239-CGBUZ,2025-02-03,Billing Issue,9,Open
d4f154be-0e42-4da0-b477-458d8fa38589,9317-WZPGV,2025-01-24,Network Problem,1,Open
7fc0ff78-4029-4379-a500-44f6e0d9a3d9,9317-WZPGV,2024-11-04,Network Problem,2,Open
14899ac8-47e1-4710-8067-1a9af75f74bc,9317-WZPGV,2025-01-01,Service Request,4,Open
17414385-a1b8-44cd-9378-7718a31faffb,2580-ATZSQ,2025-02-05,Other,7,Open
dde45ae3-29b4-4ae6-a593-9f6987e1e580,2580-ATZSQ,2025-05-23,Other,9,Resolved
2bbdc9f0-4ab9-4ac6-9325-870670243cb1,1846-XWOQN,2025-03-18,Network Problem,2,Open
bb99aa69-c0ea-46ab-954f-5a1eb3a2f959,1846-XWOQN,2025-07-30,Service Request,2,Open
1c0acd2e-f2f8-4de0-afd4-63213af2adb2,4816-OKWNX,2025-01-20,Service Request,2,Resolved
d707d01d-d8a6-4e66-8564-a8b106b265e5,0946-CLJTI,2024-10-31,Other,5,Resolved
7ee1939e-2d9f-4304-8f1e-7456cdca8e97,0946-CLJTI,2025-07-07,Service Request,4,Resolved
2aa4929b-d4a8-4f5e-b89f-94bf462b694a,0946-CLJTI,2024-11-26,Other,7,Open
62bed3ea-1221-4d03-818a-858ab2c5df30,0394-YONDK,2025-07-18,Billing Issue,5,Open
fbc6d12d-391b-41ea-88c7-29550168d4c4,0394-YONDK,2024-10-19,Network Problem,3,Resolved
4d192448-941c-4051-9ed8-3424493e8cdb,7746-AWNQW,2024-09-21,Billing Issue,5,Resolved
48cdda8a-377c-4bca-9af2-65c27508530c,7746-AWNQW,2025-05-04,Billing Issue,4,Resolved
0be12c42-f88b-4316-b606-94828ad631ca,7746-AWNQW,2025-03-31,Other,1,Open
4651ccad-7f99-468d-bd01-6766317231ac,4529-CKBCL,2025-01-15,Network Problem,10,Resolved
b2c30960-58e8-472d-a48f-25e3ddce7c8e,4529-CKBCL,2025-02-06,Other,3,Open
af80d66c-793b-462b-9019-a7330a1df1c6,4529-CKBCL,2024-12-23,Network Problem,4,Resolved
c927328b-2277-4de0-9e94-58e0dfd38cf3,4778-IZARL,2025-03-04,Billing Issue,7,Open
df918cf3-70a9-4635-a0be-f5511c72d570,8108-UXRQN,2024-10-09,Other,4,Resolved
1079c570-6930-415e-a977-995aaaf84f72,0376-YMCJC,2024-09-30,Network Problem,2,Open
3d7baf73-798f-40cb-bb5b-4517814648d9,4732-RRJZC,2025-08-26,Billing Issue,2,Open
50d55f61-89b1-42ca-82b6-919976567831,4732-RRJZC,2025-02-21,Service Request,4,Resolved
5df4b652-da44-4f09-9b11-892472a23d68,4732-RRJZC,2025-01-06,Other,7,Resolved
e489a461-a4e0-419c-96e6-c0c89acdd3f9,5712-VBOXD,2024-11-20,Service Request,6,Resolved
